case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_4682.64kHz_V_4.30387_u_5446_split_0.533126,111,spiral,True,1.0,4682640.470901805,6.090425909000571,419.19629965203626,130.107116417639,4.303871337554203,5445.721790411632,0.5331256294718809,0.45,0.39285714285714285,0.45,A_live_inner_dead_outer,0.4,0.5,0.15714285714285714,17.45891493512157,18.88236744347198,1.4234525083504117,baseline_lhs,29,1579.9380798827378,0.0,1.0,0.0,1.0,1.0,0.24283922663636928
spiral_dep_1_sign_1_f_3587.58kHz_V_14.5953_u_4248_split_0.377107,111,spiral,True,1.0,3587583.8177057835,4.597296823532007,186.51525839186564,184.18824309672058,14.595341673520666,4248.024955619906,0.3771072070337145,0.4357142857142857,0.40714285714285714,0.4357142857142857,A_live_inner_dead_outer,0.24285714285714285,0.6285714285714286,0.15714285714285714,12.842163049678627,16.52293288844028,3.6807698387616536,baseline_lhs,114,2159.993897103114,0.0,1.0,0.0,1.0,1.0,0.23645412300709434
spiral_dep_1_sign_1_f_4572.75kHz_V_5.48888_u_3857_split_0.617334,111,spiral,True,1.0,4572751.8390524,5.7787727946844285,193.36561173817714,108.5528229343079,5.48888336136398,3856.9680283199173,0.617333933389786,0.39285714285714285,0.42857142857142855,0.42857142857142855,B_live_outer_dead_inner,0.4857142857142857,0.3,0.17857142857142858,8.139776653673385,16.900935175335754,8.761158521662368,baseline_lhs,23,1859.5151997991009,0.0,1.0,0.0,1.0,1.0,0.21816405482581824
spiral_dep_1_sign_1_f_2196.03kHz_V_11.0656_u_7522_split_0.365923,111,spiral,True,1.0,2196028.3355862554,6.987364688621739,289.20549679259005,213.9023176633713,11.065580529170925,7521.623999057079,0.3659230400689774,0.4142857142857143,0.40714285714285714,0.4142857142857143,A_live_inner_dead_outer,0.18571428571428572,0.6428571428571429,0.17857142857142858,29.668994339654066,35.55304215202011,5.884047812366045,baseline_lhs,37,1191.252709749183,0.0,1.0,0.0,1.0,1.0,0.19380845305756686
spiral_dep_1_sign_1_f_358.316kHz_V_3.50223_u_7198_split_0.397649,111,spiral,True,1.0,358316.4827871775,7.705062567239432,319.2627685672937,167.20128586265218,3.50223336773053,7197.528108768664,0.3976494072299822,0.42857142857142855,0.37142857142857144,0.42857142857142855,A_live_inner_dead_outer,0.15714285714285714,0.7,0.2,33.25769660310938,34.85045666365874,1.5927600605493595,baseline_lhs,68,1647.4596735105551,0.0,1.0,0.0,1.0,1.0,0.1641460887833513
spiral_dep_1_sign_1_f_4214.11kHz_V_14.9814_u_3031_split_0.719518,111,spiral,True,1.0,4214113.3712373525,3.017977103623404,97.77033490476178,109.01890189961858,14.981380931853781,3030.5975289897906,0.7195182548748933,0.3,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.37142857142857144,0.22857142857142856,0.22857142857142856,-6.061072878638673,6.711347707993456,12.77242058663213,baseline_lhs,63,1813.5259558834869,0.0,1.0,0.0,1.0,1.0,-0.7924393850896447
spiral_dep_1_sign_1_f_110.789kHz_V_20.6007_u_6256_split_0.278038,111,spiral,True,1.0,110789.11744060008,4.087688969186199,341.9833998498731,149.7587149521261,20.600664930430213,6255.6331134856155,0.2780381247107919,0.4142857142857143,0.36428571428571427,0.4142857142857143,A_live_inner_dead_outer,0.08571428571428572,0.7428571428571429,0.22142857142857142,-0.4459333835229924,14.89670255839505,15.342635941918044,baseline_lhs,62,1608.0946584854503,0.0,1.0,0.0,1.0,1.0,-0.830943631346144
spiral_dep_1_sign_1_f_4503.14kHz_V_17.5067_u_4449_split_0.499933,111,spiral,True,1.0,4503136.676584416,6.807148657052759,321.39106570633277,215.5467796262504,17.506731042537012,4449.323675948314,0.4999325587101423,0.44285714285714284,0.30714285714285716,0.44285714285714284,A_live_inner_dead_outer,0.35714285714285715,0.5285714285714286,0.25,19.223992637859432,36.07099612261949,16.84700348476006,baseline_lhs,33,1594.6477810723593,0.0,1.0,0.0,1.0,1.0,-0.835678344946197
spiral_dep_1_sign_1_f_3912.49kHz_V_13.0452_u_6764_split_0.501278,111,spiral,True,1.0,3912486.619318005,5.381952652388348,310.4547409680588,120.12235603432116,13.045199115218892,6764.197125097554,0.501278080926226,0.35,0.4357142857142857,0.4357142857142857,B_live_outer_dead_inner,0.18571428571428572,0.5142857142857142,0.21428571428571427,10.983817251224288,14.027841514879174,3.0440242636548867,baseline_lhs,101,1342.23421683017,0.0,1.0,0.0,1.0,1.0,-0.8429173436486365
spiral_dep_1_sign_1_f_1517.61kHz_V_4.40395_u_7334_split_0.536225,111,spiral,True,1.0,1517608.7309844426,5.613234528834849,250.7290760453319,50.384963311756,4.403951314023217,7334.468572480213,0.5362253138285415,0.5,0.21428571428571427,0.5,A_live_inner_dead_outer,0.34285714285714286,0.6571428571428571,0.2857142857142857,2.986960118444803,10.264314113762772,7.277353995317969,baseline_lhs,11,775.4355625177623,0.0,1.0,0.0,1.0,1.0,-0.8602435467306728
