frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,predicted_score
1516527.8392089452,5.175120095587374,0.0039985779751539555,1.6274064203433531,0.0009267356672272091,0.0002146627240442749,0.00021797257995032548,0.6215058101266318,0.4425535005805747
2828846.1059987615,13.44908649119855,0.0046683314743790364,2.394765791713561,0.000473174270249986,0.00018391412692683263,0.00023110667265152375,0.32728074099013527,0.44249390742100136
748518.338113799,4.701602938438702,0.0026922568463489923,1.872033435013749,0.000645545996581671,0.0001924951144562493,0.00020397200440485554,0.7176865386746379,0.4424921023732257
816948.0776365194,5.6729219602599805,0.006874821089201466,2.298305445504014,0.0010740624272189457,0.00016931825717186462,0.00015401224612303786,0.5883009938436095,0.44222261990330464
4728804.594881204,3.3840705926793504,0.004012333367830081,1.6692658030535736,0.0009372286194235992,0.00013408756437328112,0.0002388257838295464,0.41727924210020645,0.4416696300141618
3633828.7510021017,4.530580599393343,0.005941051243379207,1.9896694174772673,0.0007096225116225889,0.0002439569607340201,0.00022665863321933973,0.722393153170898,0.4410959629671236
1983793.4236851104,20.701379592478975,0.004730022427042305,1.7671174976494224,0.0006988475733748327,0.00016439167009621466,0.00020660533613867313,0.3321502175917773,0.4389489489472272
4596611.125916949,2.568286296748621,0.004114568090816749,2.4676698087430187,0.0007558297599752398,0.0001393859586988787,0.00018899863004087278,0.39205854392224826,0.4387314066609765
3113533.1395806926,5.265885446020173,0.0027819959267286563,3.0797433986642053,0.0007215024291753215,9.453107628388673e-05,0.00023159522172850586,0.2941206870429741,0.4382828444966293
872506.9066332664,3.254366115037879,0.007059112488708018,1.6037882126368517,0.001498969931143556,0.0001334612518103006,0.00016351758807397313,0.3518819277055667,0.4379489305211419
3905168.220467499,5.1878344274987125,0.004304974376202889,2.196709489800238,0.0005987447004430499,0.000204286040575411,0.00020836252409635558,0.709476899646174,0.4379289444455849
3570455.1997939325,2.559817320135362,0.0036212872549573976,1.923629539466407,0.001162991576081068,0.00018236852469201564,0.00013920859294447733,0.49119808568673956,0.43774454419963715
1766187.0968373057,15.334543830436015,0.004758093172775399,2.8597098349785006,0.0006998948459942544,0.00026257722378925173,0.00020814022967273013,0.34104578827540516,0.43668572616041573
4146517.3191124615,4.896837478958041,0.003400056061709319,1.5081911802713854,0.0009933421917125201,0.0001444358537753621,0.00018453544022620311,0.31338975566491506,0.4360345931461037
2217538.1985306004,9.433405859081226,0.00314537550791294,1.895954340186965,0.0006592605493913298,0.00028004268668716686,0.00019663103080682991,0.2770284177614153,0.4360317414000832
2352108.1922678193,10.426077836540943,0.004212881416208456,2.7057765164838035,0.00047491607364087945,0.00026798512737657065,0.00022403837462644358,0.3127761919629627,0.43593998497726805
4718785.546968784,3.8707651211809777,0.0062258904056083225,1.8962350191794948,0.0006805195062554364,0.000247593432526157,0.00010010627740902417,0.25986260363303065,0.4357838574815422
1632039.0757671816,6.076820399908772,0.005860420234957143,2.6241031859008634,0.00047824456218256765,0.00019067222264249376,0.0002218231628359671,0.40817581508074474,0.43573837433872764
4378477.843580668,7.431039362380018,0.006230113252525706,1.8498138646257385,0.0009794405981972502,0.00020583014956370653,0.00015253544277050752,0.722001385014327,0.4355466272219755
742361.8077901903,4.274483151321104,0.0075255025840147705,2.006942731485995,0.00052566484493893,0.00018068377116125985,0.00021146709751184117,0.7323362064712535,0.43524549577249133
677822.1522090712,11.213050240442188,0.005064262054894401,2.8698997372749124,0.0013382049468763685,0.00010842613933501776,0.0002303373358917042,0.526232321632184,0.4350451628489041
898988.2846265717,13.607353884138771,0.003783550604098363,1.5038318018007202,0.0007176714472194435,0.00011384313138035188,0.00023695624893186023,0.7107877408145288,0.43483495018227314
2438333.1777781714,3.008493956593421,0.004238802606143113,2.301290568993114,0.000847091317038605,0.00021789990127514026,0.0002220960437115991,0.6862699916504849,0.43461955617474085
2353874.5224461113,23.37580552557617,0.006870805945157191,2.1123466243567965,0.0008508730596450129,0.00018237248119841709,0.00022049124254952833,0.30389523510057037,0.4337119996746446
1880450.453380493,4.886480047092125,0.0032507674036662514,2.410850287040595,0.0005183866976227028,0.00022002786997087136,0.00023692966823087418,0.2766953595881297,0.4336412432002362
3684203.483994173,2.6625124658656487,0.005399967988055446,1.6992352339286958,0.0007633386210925532,0.000319050009570475,0.00014253454620193244,0.35931447495389895,0.4335705980815424
