stage,sample_id,seed,family,equation,shape_class,inlet_kind,frequency_hz,voltage_v,effective_voltage_v,velocity_um_s,turns,radius_um,pitch_um_per_turn,width_um,eccentricity,curvature_power,inlet_length_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,electrode_gap_um,electrode_coverage,field_gain,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,mean_curvature_1_m,p95_curvature_1_m,min_curvature_radius_um,smoothness_index,path_samples_valid,short_channel_score,v10_score
clean_shape_initial,10,91010,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1494475.7592959842,13.360103427973453,14.037014807136963,4823.731476418606,1.0643161125932599,558.983506284021,101.8272971718998,117.8730245298011,1.0,1.0,311.87894473549545,-0.6116253277412586,0.32591365239712844,0.3254451475161786,0.6765114016758996,78.074151546954,0.5521867595388301,1.0506666271569567,0.926028327711616,0.5,0.0,2.9121710628465642,1.0,0.0,0.5,0.0,4.413771659245234,1.8586111540273607,0.9150118908613571,1.705763455935192,0.13946669928799899,0.3376850192441102,179.79080821256272,0.5904028343921092,4.983212854598799,1.5882903562501107,low,True,True,1459.7889521762327,1770.1039053497377,564.9385874906703,0.35054723882682487,2014,0.0,0.5
clean_shape_initial,11,91011,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1194617.4873176874,14.62748629774922,20.45967039448017,4639.2918232555885,2.0083755584408736,692.0744260549378,118.15570958250954,163.29015233453552,1.0,1.0,389.9222054688784,-0.47535078396971814,0.3583872103387722,0.2968742180431757,0.7564662956144749,34.1825636953329,0.5864647062428614,1.3987140358920294,1.2878494350883818,0.5,0.0,4.211594316263607,1.0,0.0,0.5,0.0,10.623198301907433,3.7311308570076873,2.2898318766360086,2.2726520056313104,0.293106366439459,0.3541082456322319,598.5411327493151,28.559802522440233,180.92645336214676,38.2723142352407,high,True,True,1109.1681066645697,1417.6932545461095,705.3712055081769,0.35770207334798315,2014,0.0,0.2657607899102391
clean_shape_initial,12,91012,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1794046.0498317447,11.243650034765464,12.266358410452769,2343.5363755724065,1.6272571274973062,692.7914708875506,157.29341663325553,100.42756613675746,1.0,1.0,533.0170968934832,-0.3913594433919222,0.1368232158480037,0.41787015888103407,0.7244625220411633,36.02313869995406,0.28264272707796534,1.0909587520533885,1.75,0.5,0.0,4.139880950325416,1.0,0.0,0.5,0.0,8.928780595520701,3.386418639517539,3.8099603183414867,0.7060669630550843,0.14634068433767075,0.15598842247790795,340.5133159723367,3.1877172232220463,65.00005257860195,4.706620123724866,low,True,True,1096.809133493802,1414.50335755899,706.9619132793725,0.3594067570508954,2014,0.0,0.5
clean_shape_initial,13,91013,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1558827.4473316798,20.68660718681229,22.43017591957347,995.1759282563655,1.6441308510927453,893.467670739919,87.23050762918538,117.50990449401596,1.0,1.0,314.0500758281948,-0.5881508066217088,0.19643391228750007,0.4332861659302061,0.8847599260294472,68.14787296811237,0.646452440667975,1.0842849055437522,1.140764446826527,0.8,0.0,26.174238858316226,0.6,1.0,1.0,0.7142857142857143,10.285706183556968,4.413291267139923,10.335565693975756,0.35082908485244757,0.0671276157538719,0.06960316737776052,329.1397800496129,5.86490191702288,240.68275453342528,6.644589674707431,moderate,True,True,926.5709689250762,1109.2030083532093,901.5482219838741,0.3490953577542391,2014,0.02916668964155216,1.1583336549817302
clean_shape_initial,14,91014,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1194088.055855291,10.18625614198649,11.6159039676577,2591.5657951708426,0.9736108504709151,866.9303696107688,93.86117027143652,146.81551945754586,1.0,1.0,358.0362952824987,-0.6130873601749448,0.38062851122093333,0.26545681715642505,0.7309249118969352,50.75985034887158,0.41203992719642324,1.1403506652241324,1.1358963386968963,0.5,0.0,0.40709678110768976,1.0,0.0,0.5,0.0,5.941637142433601,3.961348318051944,2.29268234420493,1.1414462352792454,0.09410090686186294,0.19273918705021717,228.8403903443724,2.1263306681870815,26.81977643548958,2.6838471367152317,low,True,True,978.8780665358838,1146.7634584038278,872.0194148773219,0.3476315316348175,2014,0.0,0.5
clean_shape_initial,15,91015,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1526613.98406226,16.508819590760705,17.360605615246058,941.3357129154396,1.8233293086421312,823.5401221232563,146.3608238266359,120.18082972624835,1.0,1.0,325.8873853238331,-0.8124889933962708,0.2824600607946339,0.19147542900029516,0.7185726113910753,73.27900901355811,0.44784926814975345,1.051595816393927,1.4379003060607707,0.7272727272727273,0.0,25.649092724068822,0.45454545454545453,1.0,1.0,0.6470588235294118,11.292504226126274,4.708727346827765,11.99625603404753,0.33939152108738113,0.06914829638868446,0.06627721564730565,236.91103153474677,4.014034918964022,170.27855976659933,4.2623352588765275,low,True,True,939.0945262710202,1192.6742736401293,838.4518909324058,0.35659231852803847,2014,0.02012598115720961,1.0090364634736617
clean_shape_initial,16,91016,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1543067.6027909871,20.707731056761624,21.911875339658224,1289.8822701829874,1.9591790187296256,506.58323722596174,125.610005173821,135.26349629195064,1.0,1.0,526.8213568293253,-0.5966183990964452,0.14023066069390083,0.2527291831474317,0.866755025727675,69.64232200747723,0.3428488934735338,1.0581495036610211,1.324082173781942,0.5,0.0,18.65114211172611,1.0,0.0,0.5,0.0,8.281422613036069,2.378151473728797,6.420293389924056,0.5234219570098482,0.06683935813025928,0.09389359868218,314.63447380898106,6.792357192227554,186.83076395690483,14.28074970678287,high,True,True,1436.6313870922406,1922.1538408883378,520.2497212906967,0.36693832867933596,2014,0.0,0.33999999999999997
clean_shape_initial,17,91017,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1245932.9895326272,20.199743548061303,23.521137158262615,1022.5220173018109,1.825154503743695,753.5033758121394,103.18257974114762,97.46153267848663,1.0,1.0,422.23476895353986,-0.4901020486291963,0.3136954846230941,0.30282043149417354,0.8290926794405906,36.60423122763149,0.549440393106708,1.1644275137601976,1.75,1.0,0.0,35.5453205747913,1.0,1.0,1.0,1.0,10.14488691077034,3.565817678332263,9.921436154050014,0.2989696890111976,0.07357048416810956,0.06737865225594306,642.5797338015716,21.433260205599304,1032.1454135113665,30.053780281362656,high,True,True,1057.4749131082217,1308.766772475159,764.0780779517999,0.35283297484210707,2014,0.049285911651629544,1.4842697223004164
clean_shape_initial,18,91018,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1154166.3901740087,10.936753536752985,13.077198046489627,2185.955803575828,0.9605282529700281,687.3473447372505,80.84989882432414,138.65229047684022,1.0,1.0,633.3920289095774,-0.6331460669213779,0.26343143750338893,0.2525556794372451,0.870448307300411,45.28452265651017,0.5273462489016421,1.1957111406546443,1.2006320021818249,0.5,0.0,4.1675495189038045,1.0,0.0,0.5,0.0,5.016682339458802,2.5640411639289997,2.2949605528402803,0.9092633371407912,0.06811218395877401,0.16017749635904174,288.77853357718084,3.577400141643619,56.64448727930987,6.9760973263038455,moderate,True,True,1230.2865771431382,1445.7947627404453,691.6611027864983,0.3480624630413337,2014,0.0,0.45
clean_shape_initial,19,91019,circular_archimedean_short,r(theta)=a+b theta,circular_spiral,tangential,1665324.6793296852,8.373946568001568,10.670107144294516,5141.730463648808,1.1969854008678842,675.5916245482281,98.9726401197549,153.9674125523088,1.0,1.0,563.2374829446978,-0.3758364912984268,0.27867208755184564,0.22409351279361558,0.8319007081844569,38.23032059757098,0.5031934039821663,1.2742029170650564,0.9422098220093216,0.5,0.0,0.7239293891680134,0.9818181818181818,0.01818181818181818,0.5,0.5,6.091043229873963,2.736212646469483,1.1846290413191902,2.3749768065881707,0.18899507841170715,0.3869657161633038,279.1006451819412,4.4375054653261925,26.90043720198142,8.108846129067995,moderate,True,True,1217.3951394546411,1465.9035160292651,682.1731369529208,0.3499281630902714,2014,0.0,0.45
