sample_id,family,equation,shape_class,inlet_kind,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,min_curvature_radius_um,short_channel_score,v10_score
74,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.285964498148214,2.984677258132688,1.7085560293602904,1.8080841925528204,6.494284946716457,10.879375532179807,moderate,True,True,604.9548126138192,0.0,0.45
78,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.747719609482035,5.8204145020314835,4.526199759463302,0.5710940806332168,9.55287880209759,8.206356092648877,moderate,True,True,969.2704120439755,0.0,0.45
93,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.51915679362339,3.280463203162096,6.5007391103194525,0.48237492587166814,5.323805245468505,8.114410855663301,moderate,True,True,638.615732316333,0.0,0.45
104,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.436374389026659,2.4346718537034264,2.153395234778144,1.2017665373959274,3.049306225784747,6.262253003718731,moderate,True,True,264.7098815240562,0.0,0.45
109,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.2425879063325285,1.9272588390411045,1.4561593677673177,1.1134439779534973,3.5221168058568693,9.137633032232651,moderate,True,True,255.8242735733688,0.0,0.45
111,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.482079080014561,2.7457723364554374,3.104545760531709,1.0339556988006577,4.966505082965739,9.04391274000721,moderate,True,True,336.1704407257065,0.0,0.45
117,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.234660059628351,2.6529462588572352,2.3270627479276897,0.9543763348584194,4.965821232808742,9.359068650994432,moderate,True,True,471.4717891507214,0.0,0.45
122,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.264118942968449,2.901039684789088,2.3203168458898253,1.1333570174805376,5.786574161439942,9.973276463228801,moderate,True,True,273.1517069567265,0.0,0.45
124,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,9.068853178958559,3.9359003778152006,2.1120987907592537,1.4520114092441452,6.6917139523236076,8.50086804793335,moderate,True,True,365.2491208581294,0.0,0.45
137,superellipse_oval_spiral,"x=r sign(cos(theta))|cos(theta)|^q, y=e r sign(sin(theta))|sin(theta)|^q",superellipse_oval,rounded_oval_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.399136172189241,2.341531200709059,5.476769062911594,0.5154849853046083,3.1990274798144305,6.831058836298457,moderate,True,True,353.66689197152994,0.0,0.45
146,superellipse_oval_spiral,"x=r sign(cos(theta))|cos(theta)|^q, y=e r sign(sin(theta))|sin(theta)|^q",superellipse_oval,rounded_oval_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,9.706462260100134,3.0377009759189666,6.068717027835168,0.6501282941997657,7.24952876260673,11.93259116034882,moderate,True,True,475.029154192931,0.0,0.45
