class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,218,1388555.0612704507,10.767357662287264,0.004062391419704738,-61.57579849567937,-51.361970659759365,inner,
dead,219,1388555.0612704507,12.407775302299706,0.030681691446473022,-40.44451136743965,-30.677742965701302,inner,
dead,220,1388555.0612704507,12.380084805982532,0.0014601380771060433,-53.34811730885979,-44.68307105392136,inner,
dead,221,1388555.0612704507,12.393035497174543,-0.0006879222524116259,-50.57544493570546,-40.64538536783112,inner,
dead,222,1388555.0612704507,11.715837353101065,0.0013885690211511382,-48.98692712754589,-40.28530920929822,inner,
dead,223,1388555.0612704507,10.670639550045918,-0.005898073861041257,-41.53716290529758,-34.68261573250028,inner,
dead,224,1388555.0612704507,10.247627546165916,0.002094447023377479,-42.62408320746554,-33.557826424773864,inner,
dead,225,1388555.0612704507,11.247671554602752,-0.009258824425754998,-50.19277601853432,-39.62309190059097,inner,
dead,226,1388555.0612704507,10.214956263406485,0.0035366373251863696,-39.30218052257262,-30.713776681492757,inner,
dead,227,1388555.0612704507,12.354536370484686,0.013957912717461,-38.75977322254493,-32.25427139460676,inner,
dead,228,1388555.0612704507,10.044126967949925,-0.0040038104453874734,-36.546144460108174,-26.89581700067705,inner,
dead,229,1388555.0612704507,12.458432506467501,0.01664149594031471,-51.820137793559304,-41.096832104778116,inner,
dead,230,1388555.0612704507,11.495562208222049,-0.010081105453210414,-57.158882612091936,-47.9937175677905,inner,
dead,231,1388555.0612704507,9.654162874624204,-0.006099390249323997,-38.02789247568365,-31.338323157807753,inner,
dead,232,1388555.0612704507,10.258830376019608,0.010368295659833526,-39.346860661417956,-31.763219951553186,inner,
dead,233,1388555.0612704507,9.323138975461173,-0.009760675169384664,-43.805283701444644,-38.49746055697225,inner,
dead,234,1388555.0612704507,10.530659415651954,0.012043851627298749,-42.154394954182884,-34.11062066451724,inner,
dead,235,1388555.0612704507,13.233041367993287,-0.009332660323530329,-57.86622118448407,-49.69371763857678,inner,
dead,236,1388555.0612704507,10.169198055245523,-0.00017365633062949948,-34.80198160993271,-28.253592024738385,inner,
dead,237,1388555.0612704507,9.58292891154381,0.002513305751645361,-35.20940246041289,-26.28956518803063,outer,
dead,238,1388555.0612704507,12.17335229890135,0.029341273865471727,-62.449759048570364,-49.323497277819804,inner,
dead,239,1388555.0612704507,10.171859243411317,-0.008399546959704306,-50.205805670336524,-42.19691467716006,inner,
