case_id,split,seed,turns,voltage_v,velocity_um_s,particles_total,correct_fraction,live_recovery,dead_removal,live_purity,dead_outlet_purity,wall_loss,live_inner,live_outer,live_lost,dead_inner,dead_outer,dead_lost,mean_live_re_cm,mean_dead_re_cm,mean_live_radius_um,mean_dead_radius_um
turns_5_voltage_9_velocity_1000um_s,design,11,5.0,9.0,1000.0,300,0.38666666666666666,0.22666666666666666,0.5466666666666666,0.3469387755102041,0.640625,0.24666666666666667,34,46,70,64,82,4,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_9_velocity_1000um_s,design,13,5.0,9.0,1000.0,300,0.36666666666666664,0.21333333333333335,0.52,0.34782608695652173,0.639344262295082,0.2866666666666667,32,44,74,60,78,12,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_9_velocity_1000um_s,validation,101,5.0,9.0,1000.0,300,0.37,0.22,0.52,0.3402061855670103,0.6141732283464567,0.25333333333333335,33,49,68,64,78,8,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_9_velocity_1000um_s,validation,103,5.0,9.0,1000.0,300,0.38333333333333336,0.24,0.5266666666666666,0.36363636363636365,0.6528925619834711,0.26666666666666666,36,42,72,63,79,8,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_9_velocity_1000um_s,validation,107,5.0,9.0,1000.0,300,0.3466666666666667,0.23333333333333334,0.46,0.35714285714285715,0.6,0.29,35,46,69,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_9_velocity_1500um_s,design,7,5.0,9.0,1500.0,300,0.3333333333333333,0.20666666666666667,0.46,0.3229166666666667,0.5073529411764706,0.22666666666666666,31,67,52,65,69,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_9_velocity_1500um_s,design,11,5.0,9.0,1500.0,300,0.4,0.26,0.54,0.3786407766990291,0.5912408759124088,0.2,39,56,55,64,81,5,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_9_velocity_1500um_s,design,13,5.0,9.0,1500.0,300,0.38,0.26,0.5,0.3939393939393939,0.5474452554744526,0.21333333333333335,39,62,49,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_9_velocity_1500um_s,validation,101,5.0,9.0,1500.0,300,0.38333333333333336,0.25333333333333335,0.5133333333333333,0.37623762376237624,0.5579710144927537,0.20333333333333334,38,61,51,63,77,10,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_9_velocity_1500um_s,validation,103,5.0,9.0,1500.0,300,0.38,0.23333333333333334,0.5266666666666666,0.36082474226804123,0.5808823529411765,0.22333333333333333,35,57,58,62,79,9,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_9_velocity_1500um_s,validation,107,5.0,9.0,1500.0,300,0.36333333333333334,0.26666666666666666,0.46,0.3883495145631068,0.5476190476190477,0.23666666666666666,40,57,53,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_9_velocity_2000um_s,design,7,5.0,9.0,2000.0,300,0.35333333333333333,0.24,0.4666666666666667,0.36,0.49645390070921985,0.19666666666666666,36,71,43,64,70,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_9_velocity_2000um_s,design,11,5.0,9.0,2000.0,300,0.42333333333333334,0.2866666666666667,0.56,0.41346153846153844,0.56,0.15333333333333332,43,66,41,61,84,5,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_9_velocity_2000um_s,design,13,5.0,9.0,2000.0,300,0.39,0.2733333333333333,0.5066666666666667,0.41,0.5314685314685315,0.19,41,67,42,59,76,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_9_velocity_2000um_s,validation,101,5.0,9.0,2000.0,300,0.4033333333333333,0.2866666666666667,0.52,0.41346153846153844,0.5416666666666666,0.17333333333333334,43,66,41,61,78,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_9_velocity_2000um_s,validation,103,5.0,9.0,2000.0,300,0.3933333333333333,0.26,0.5266666666666666,0.39,0.5683453237410072,0.20333333333333334,39,60,51,61,79,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_9_velocity_2000um_s,validation,107,5.0,9.0,2000.0,300,0.35333333333333333,0.24666666666666667,0.46,0.37,0.518796992481203,0.22333333333333333,37,64,49,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_9_velocity_3000um_s,design,7,5.0,9.0,3000.0,300,0.42,0.36666666666666664,0.47333333333333333,0.4661016949152542,0.5035460992907801,0.13666666666666666,55,70,25,63,71,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_9_velocity_3000um_s,design,11,5.0,9.0,3000.0,300,0.41333333333333333,0.2866666666666667,0.54,0.4174757281553398,0.5192307692307693,0.13666666666666666,43,75,32,60,81,9,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_9_velocity_3000um_s,design,13,5.0,9.0,3000.0,300,0.43333333333333335,0.36,0.5066666666666667,0.4778761061946903,0.5135135135135135,0.13,54,72,24,59,76,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_9_velocity_3000um_s,validation,101,5.0,9.0,3000.0,300,0.39,0.26666666666666666,0.5133333333333333,0.4,0.4967741935483871,0.15,40,78,32,60,77,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_9_velocity_3000um_s,validation,103,5.0,9.0,3000.0,300,0.38666666666666666,0.25333333333333335,0.52,0.3917525773195876,0.527027027027027,0.18333333333333332,38,70,42,59,78,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_9_velocity_3000um_s,validation,107,5.0,9.0,3000.0,300,0.3566666666666667,0.25333333333333335,0.46,0.37623762376237624,0.4928571428571429,0.19666666666666666,38,71,41,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_10_velocity_800um_s,design,7,5.0,10.0,800.0,300,0.32666666666666666,0.17333333333333334,0.48,0.2857142857142857,0.6923076923076923,0.35,26,32,92,65,72,13,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_10_velocity_800um_s,design,11,5.0,10.0,800.0,300,0.37,0.18666666666666668,0.5533333333333333,0.3076923076923077,0.7614678899082569,0.3333333333333333,28,26,96,63,83,4,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_10_velocity_800um_s,design,13,5.0,10.0,800.0,300,0.37333333333333335,0.22666666666666666,0.52,0.3695652173913043,0.75,0.3466666666666667,34,26,90,58,78,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_10_velocity_800um_s,validation,101,5.0,10.0,800.0,300,0.3566666666666667,0.17333333333333334,0.54,0.29545454545454547,0.7297297297297297,0.33666666666666667,26,30,94,62,81,7,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_10_velocity_800um_s,validation,103,5.0,10.0,800.0,300,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.25316455696202533,0.7547169811320755,0.38333333333333336,20,26,104,59,80,11,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_10_velocity_800um_s,validation,107,5.0,10.0,800.0,300,0.30333333333333334,0.14666666666666667,0.46,0.26506024096385544,0.69,0.39,22,31,97,61,69,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_10_velocity_1000um_s,design,7,5.0,10.0,1000.0,300,0.3433333333333333,0.20666666666666667,0.48,0.3229166666666667,0.6371681415929203,0.30333333333333334,31,41,78,65,72,13,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_10_velocity_1000um_s,design,11,5.0,10.0,1000.0,300,0.37,0.18666666666666668,0.5533333333333333,0.3076923076923077,0.680327868852459,0.29,28,39,83,63,83,4,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_10_velocity_1000um_s,design,13,5.0,10.0,1000.0,300,0.37666666666666665,0.22666666666666666,0.5266666666666666,0.3617021276595745,0.6869565217391305,0.30333333333333334,34,36,80,60,79,11,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_10_velocity_1000um_s,validation,101,5.0,10.0,1000.0,300,0.3566666666666667,0.18666666666666668,0.5266666666666666,0.3076923076923077,0.6475409836065574,0.29,28,43,79,63,79,8,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_10_velocity_1000um_s,validation,103,5.0,10.0,1000.0,300,0.36,0.18666666666666668,0.5333333333333333,0.3111111111111111,0.6837606837606838,0.31,28,37,85,62,80,8,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_10_velocity_1000um_s,validation,107,5.0,10.0,1000.0,300,0.33,0.2,0.46,0.32608695652173914,0.6330275229357798,0.33,30,40,80,62,69,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_10_velocity_1500um_s,design,7,5.0,10.0,1500.0,300,0.35,0.24,0.46,0.3564356435643564,0.552,0.24666666666666667,36,56,58,65,69,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_10_velocity_1500um_s,design,11,5.0,10.0,1500.0,300,0.38666666666666666,0.22666666666666666,0.5466666666666666,0.3541666666666667,0.6165413533834586,0.23666666666666666,34,51,65,62,82,6,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_10_velocity_1500um_s,design,13,5.0,10.0,1500.0,300,0.35333333333333333,0.20666666666666667,0.5,0.34065934065934067,0.5597014925373134,0.25,31,59,60,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_10_velocity_1500um_s,validation,101,5.0,10.0,1500.0,300,0.38,0.24666666666666667,0.5133333333333333,0.37,0.5968992248062015,0.23666666666666666,37,52,61,63,77,10,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_10_velocity_1500um_s,validation,103,5.0,10.0,1500.0,300,0.38666666666666666,0.24666666666666667,0.5266666666666666,0.37373737373737376,0.6171875,0.24333333333333335,37,49,64,62,79,9,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_10_velocity_1500um_s,validation,107,5.0,10.0,1500.0,300,0.36333333333333334,0.2733333333333333,0.4533333333333333,0.3904761904761905,0.5714285714285714,0.25333333333333335,41,51,58,64,68,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_10_velocity_2000um_s,design,7,5.0,10.0,2000.0,300,0.3433333333333333,0.22,0.4666666666666667,0.3402061855670103,0.5072463768115942,0.21666666666666667,33,68,49,64,70,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_10_velocity_2000um_s,design,11,5.0,10.0,2000.0,300,0.39666666666666667,0.24,0.5533333333333333,0.3673469387755102,0.5724137931034483,0.19,36,62,52,62,83,5,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_10_velocity_2000um_s,design,13,5.0,10.0,2000.0,300,0.38666666666666666,0.2733333333333333,0.5,0.40594059405940597,0.5434782608695652,0.20333333333333334,41,63,46,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_10_velocity_2000um_s,validation,101,5.0,10.0,2000.0,300,0.38666666666666666,0.26,0.5133333333333333,0.39,0.55,0.2,39,63,48,61,77,12,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_10_velocity_2000um_s,validation,103,5.0,10.0,2000.0,300,0.38333333333333336,0.24,0.5266666666666666,0.3711340206185567,0.5683453237410072,0.21333333333333335,36,60,54,61,79,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_10_velocity_2000um_s,validation,107,5.0,10.0,2000.0,300,0.35333333333333333,0.24666666666666667,0.46,0.37,0.5348837209302325,0.23666666666666666,37,60,53,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_10_velocity_3000um_s,design,7,5.0,10.0,3000.0,300,0.38666666666666666,0.3,0.47333333333333333,0.4166666666666667,0.5035460992907801,0.17,45,70,35,63,71,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_10_velocity_3000um_s,design,11,5.0,10.0,3000.0,300,0.4166666666666667,0.29333333333333333,0.54,0.4230769230769231,0.525974025974026,0.14,44,73,33,60,81,9,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_10_velocity_3000um_s,design,13,5.0,10.0,3000.0,300,0.39666666666666667,0.2866666666666667,0.5066666666666667,0.4215686274509804,0.5135135135135135,0.16666666666666666,43,72,35,59,76,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_10_velocity_3000um_s,validation,101,5.0,10.0,3000.0,300,0.38333333333333336,0.25333333333333335,0.5133333333333333,0.3877551020408163,0.5099337748344371,0.17,38,74,38,60,77,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_10_velocity_3000um_s,validation,103,5.0,10.0,3000.0,300,0.38,0.24,0.52,0.37894736842105264,0.5416666666666666,0.20333333333333334,36,66,48,59,78,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_10_velocity_3000um_s,validation,107,5.0,10.0,3000.0,300,0.3466666666666667,0.23333333333333334,0.46,0.35714285714285715,0.5,0.21333333333333335,35,69,46,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_11_velocity_800um_s,design,7,5.0,11.0,800.0,300,0.31666666666666665,0.15333333333333332,0.48,0.26744186046511625,0.782608695652174,0.4066666666666667,23,20,107,63,72,15,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_11_velocity_800um_s,design,11,5.0,11.0,800.0,300,0.36,0.16666666666666666,0.5533333333333333,0.29069767441860467,0.7980769230769231,0.36666666666666664,25,21,104,61,83,6,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_11_velocity_800um_s,design,13,5.0,11.0,800.0,300,0.3233333333333333,0.13333333333333333,0.5133333333333333,0.25316455696202533,0.7777777777777778,0.4066666666666667,20,22,108,59,77,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_11_velocity_800um_s,validation,101,5.0,11.0,800.0,300,0.3466666666666667,0.16666666666666666,0.5266666666666666,0.2840909090909091,0.7821782178217822,0.37,25,22,103,63,79,8,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_11_velocity_800um_s,validation,103,5.0,11.0,800.0,300,0.33666666666666667,0.13333333333333333,0.54,0.25316455696202533,0.7941176470588235,0.39666666666666667,20,21,109,59,81,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_11_velocity_800um_s,validation,107,5.0,11.0,800.0,300,0.29333333333333333,0.12666666666666668,0.46,0.2375,0.7340425531914894,0.42,19,25,106,61,69,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_11_velocity_1000um_s,design,7,5.0,11.0,1000.0,300,0.33666666666666667,0.19333333333333333,0.48,0.30851063829787234,0.6923076923076923,0.34,29,32,89,65,72,13,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_11_velocity_1000um_s,design,11,5.0,11.0,1000.0,300,0.36666666666666664,0.18,0.5533333333333333,0.30337078651685395,0.7477477477477478,0.3333333333333333,27,28,95,62,83,5,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_11_velocity_1000um_s,design,13,5.0,11.0,1000.0,300,0.37,0.21333333333333335,0.5266666666666666,0.3595505617977528,0.7247706422018348,0.34,32,30,88,57,79,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_11_velocity_1000um_s,validation,101,5.0,11.0,1000.0,300,0.36333333333333334,0.19333333333333333,0.5333333333333333,0.31868131868131866,0.7272727272727273,0.33,29,30,91,62,80,8,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_11_velocity_1000um_s,validation,103,5.0,11.0,1000.0,300,0.33666666666666667,0.14,0.5333333333333333,0.25925925925925924,0.7476635514018691,0.37333333333333335,21,27,102,60,80,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_11_velocity_1000um_s,validation,107,5.0,11.0,1000.0,300,0.31333333333333335,0.16666666666666666,0.46,0.29069767441860467,0.69,0.38,25,31,94,61,69,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_11_velocity_1500um_s,design,7,5.0,11.0,1500.0,300,0.35,0.24,0.46,0.3564356435643564,0.5847457627118644,0.27,36,49,65,65,69,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_11_velocity_1500um_s,design,11,5.0,11.0,1500.0,300,0.38666666666666666,0.22666666666666666,0.5466666666666666,0.3541666666666667,0.640625,0.25333333333333335,34,46,70,62,82,6,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_11_velocity_1500um_s,design,13,5.0,11.0,1500.0,300,0.3566666666666667,0.21333333333333335,0.5,0.34782608695652173,0.625,0.29333333333333333,32,45,73,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_11_velocity_1500um_s,validation,101,5.0,11.0,1500.0,300,0.36333333333333334,0.21333333333333335,0.5133333333333333,0.3404255319148936,0.6062992125984252,0.2633333333333333,32,50,68,62,77,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_11_velocity_1500um_s,validation,103,5.0,11.0,1500.0,300,0.38333333333333336,0.23333333333333334,0.5333333333333333,0.3645833333333333,0.6504065040650406,0.27,35,43,72,61,80,9,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_11_velocity_1500um_s,validation,107,5.0,11.0,1500.0,300,0.35,0.24,0.46,0.36363636363636365,0.5948275862068966,0.2833333333333333,36,47,67,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_11_velocity_2000um_s,design,7,5.0,11.0,2000.0,300,0.33666666666666667,0.20666666666666667,0.4666666666666667,0.3263157894736842,0.5223880597014925,0.23666666666666666,31,64,55,64,70,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_11_velocity_2000um_s,design,11,5.0,11.0,2000.0,300,0.38666666666666666,0.22,0.5533333333333333,0.3473684210526316,0.5971223021582733,0.22,33,56,61,62,83,5,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_11_velocity_2000um_s,design,13,5.0,11.0,2000.0,300,0.36666666666666664,0.23333333333333334,0.5,0.3684210526315789,0.5474452554744526,0.22666666666666666,35,62,53,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_11_velocity_2000um_s,validation,101,5.0,11.0,2000.0,300,0.38666666666666666,0.26,0.5133333333333333,0.39,0.5746268656716418,0.22,39,57,54,61,77,12,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_11_velocity_2000um_s,validation,103,5.0,11.0,2000.0,300,0.38333333333333336,0.23333333333333334,0.5333333333333333,0.3684210526315789,0.5970149253731343,0.23666666666666666,35,54,61,60,80,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_11_velocity_2000um_s,validation,107,5.0,11.0,2000.0,300,0.36333333333333334,0.26666666666666666,0.46,0.3883495145631068,0.5564516129032258,0.24333333333333335,40,55,55,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_11_velocity_3000um_s,design,7,5.0,11.0,3000.0,300,0.36,0.24666666666666667,0.47333333333333333,0.37,0.5,0.19333333333333333,37,71,42,63,71,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_11_velocity_3000um_s,design,11,5.0,11.0,3000.0,300,0.41333333333333333,0.2866666666666667,0.54,0.4174757281553398,0.5472972972972973,0.16333333333333333,43,67,40,60,81,9,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_11_velocity_3000um_s,design,13,5.0,11.0,3000.0,300,0.4,0.29333333333333333,0.5066666666666667,0.42718446601941745,0.5314685314685315,0.18,44,67,39,59,76,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_11_velocity_3000um_s,validation,101,5.0,11.0,3000.0,300,0.4033333333333333,0.2866666666666667,0.52,0.4215686274509804,0.5379310344827586,0.17666666666666667,43,67,40,59,78,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_11_velocity_3000um_s,validation,103,5.0,11.0,3000.0,300,0.38333333333333336,0.24666666666666667,0.52,0.3854166666666667,0.5571428571428572,0.21333333333333335,37,62,51,59,78,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_11_velocity_3000um_s,validation,107,5.0,11.0,3000.0,300,0.3466666666666667,0.23333333333333334,0.46,0.35714285714285715,0.5111111111111111,0.22333333333333333,35,66,49,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_12_velocity_800um_s,design,7,5.0,12.0,800.0,300,0.3,0.12,0.48,0.22784810126582278,0.8275862068965517,0.44666666666666666,18,15,117,61,72,17,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_12_velocity_800um_s,design,11,5.0,12.0,800.0,300,0.33,0.12,0.54,0.225,0.8526315789473684,0.4166666666666667,18,14,118,62,81,7,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_12_velocity_800um_s,design,13,5.0,12.0,800.0,300,0.29333333333333333,0.07333333333333333,0.5133333333333333,0.15714285714285714,0.8191489361702128,0.4533333333333333,11,17,122,59,77,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_12_velocity_800um_s,validation,101,5.0,12.0,800.0,300,0.3433333333333333,0.16,0.5266666666666666,0.2823529411764706,0.8681318681318682,0.41333333333333333,24,12,114,61,79,10,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_12_velocity_800um_s,validation,103,5.0,12.0,800.0,300,0.32,0.10666666666666667,0.5333333333333333,0.21052631578947367,0.851063829787234,0.43333333333333335,16,14,120,60,80,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_12_velocity_800um_s,validation,107,5.0,12.0,800.0,300,0.3,0.13333333333333333,0.4666666666666667,0.25,0.8536585365853658,0.46,20,12,118,60,70,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_12_velocity_1000um_s,design,7,5.0,12.0,1000.0,300,0.32,0.16,0.48,0.2727272727272727,0.75,0.38666666666666666,24,24,102,64,72,14,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_12_velocity_1000um_s,design,11,5.0,12.0,1000.0,300,0.36,0.16666666666666666,0.5533333333333333,0.28735632183908044,0.7830188679245284,0.3566666666666667,25,23,102,62,83,5,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_12_velocity_1000um_s,design,13,5.0,12.0,1000.0,300,0.34,0.16,0.52,0.2926829268292683,0.7722772277227723,0.39,24,23,103,58,78,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_12_velocity_1000um_s,validation,101,5.0,12.0,1000.0,300,0.35333333333333333,0.17333333333333334,0.5333333333333333,0.29545454545454547,0.7692307692307693,0.36,26,24,100,62,80,8,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_12_velocity_1000um_s,validation,103,5.0,12.0,1000.0,300,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.25316455696202533,0.7920792079207921,0.4,20,21,109,59,80,11,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_12_velocity_1000um_s,validation,107,5.0,12.0,1000.0,300,0.30333333333333334,0.14,0.4666666666666667,0.25925925925925924,0.7368421052631579,0.41333333333333333,21,25,104,60,70,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_12_velocity_1500um_s,design,7,5.0,12.0,1500.0,300,0.3466666666666667,0.22666666666666666,0.4666666666666667,0.3469387755102041,0.6194690265486725,0.2966666666666667,34,43,73,64,70,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_12_velocity_1500um_s,design,11,5.0,12.0,1500.0,300,0.36333333333333334,0.18,0.5466666666666666,0.30337078651685395,0.6666666666666666,0.29333333333333333,27,41,82,62,82,6,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_12_velocity_1500um_s,design,13,5.0,12.0,1500.0,300,0.36,0.22,0.5,0.3548387096774194,0.6696428571428571,0.31666666666666665,33,37,80,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_12_velocity_1500um_s,validation,101,5.0,12.0,1500.0,300,0.35333333333333333,0.2,0.5066666666666667,0.3225806451612903,0.6229508196721312,0.2833333333333333,30,46,74,63,76,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_12_velocity_1500um_s,validation,103,5.0,12.0,1500.0,300,0.37,0.20666666666666667,0.5333333333333333,0.33695652173913043,0.6722689075630253,0.2966666666666667,31,39,80,61,80,9,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_12_velocity_1500um_s,validation,107,5.0,12.0,1500.0,300,0.3333333333333333,0.20666666666666667,0.46,0.32978723404255317,0.6160714285714286,0.31333333333333335,31,43,76,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_12_velocity_2000um_s,design,7,5.0,12.0,2000.0,300,0.36333333333333334,0.24666666666666667,0.48,0.37373737373737376,0.5714285714285714,0.25,37,54,59,62,72,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_12_velocity_2000um_s,design,11,5.0,12.0,2000.0,300,0.38666666666666666,0.22,0.5533333333333333,0.35106382978723405,0.6240601503759399,0.24333333333333335,33,50,67,61,83,6,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_12_velocity_2000um_s,design,13,5.0,12.0,2000.0,300,0.3466666666666667,0.19333333333333333,0.5,0.3258426966292135,0.5639097744360902,0.26,29,58,63,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
