sample_id,family,equation,shape_class,inlet_kind,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,manufacturable_no_intersection_ok,self_intersects,channel_overlap_flag,min_nonlocal_clearance_um,min_curvature_radius_um,short_channel_score,v11_score
132,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.51875,0.0,0.0,0.0375,1.0,1.0,0.5095541401273885,8.08953119632063,3.3741266184586087,6.490329638737078,0.3929084486413984,4.400231027352781,6.520548166865955,moderate,True,True,True,False,False,217.71703974808239,570.2857850565908,0.002317810457116245,0.5035171568567437
0,elliptic_archimedean_short,"x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.755268569726466,4.723080191764387,6.177893934149971,0.328481848422714,2.833786333767002,2.9999345963977726,low,True,True,True,False,False,114.59998161868154,832.0219029090412,0.0,0.5
3,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.36611476581572,6.085797740267686,5.359808847921086,0.7444653264666506,3.8218635510287924,3.1399856798894263,low,True,True,True,False,False,235.84749731119678,993.810440080822,0.0,0.5
5,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.053700862665071,6.382599151316256,1.579809890562617,1.9179183027192752,0.7465739228511383,0.5848510184892118,low,True,True,True,False,False,139.4961785082501,1046.1771549029093,0.0,0.5
6,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,9.236999106076949,8.876776368733756,2.229591442134534,1.4230788637082756,5.145803497061246,2.8984640838683644,low,True,True,True,False,False,206.9814384000513,1276.7991945517979,0.0,0.5
7,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,12.377282901998395,10.011641098347683,6.7305367264204685,0.6037040641197615,3.5289481256360684,1.7624224095580516,low,True,True,True,False,False,217.1710491129119,1344.6970170605764,0.0,0.5
8,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.471678123212252,4.443127402511613,1.4874045705589787,2.0703440080583406,1.7874157158302852,2.0114387388710644,low,True,True,True,False,False,195.89082455545338,792.303292737108,0.0,0.5
10,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.5697251216278705,4.8188143278959785,2.648659729526875,1.1926385687501644,5.151868897080616,5.345577300267199,low,True,True,True,False,False,202.1042620502688,892.5700669757357,0.0,0.5
11,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.045248243876603,4.437390901824666,2.9305864989812664,0.7342995882887826,1.1074841356662444,1.2479001288920075,low,True,True,True,False,False,204.98469951289752,844.6081185906634,0.0,0.5
12,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.778236636985675,4.679786035405847,6.092512975933575,0.5695525207168487,4.210214619783444,4.498298199885883,low,True,True,True,False,False,206.00889627349176,809.2507272497651,0.0,0.5
14,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.18911125056758,4.2837858145705425,6.564139839361528,0.45253701719602873,2.2666455050697225,2.6456102186063166,low,True,True,True,False,False,222.99883644597318,857.8359541133774,0.0,0.5
16,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.489333454444669,5.887238920116648,6.455383165938874,0.4540304239651547,3.6592189302213654,3.107754738573497,low,True,True,True,False,False,172.66197980345012,974.5054784348196,0.0,0.5
17,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.6710054935296315,3.6630046401622196,4.024802325710609,0.5633959880404997,1.0332872559593396,1.4104367281303516,low,True,True,True,False,False,140.1338648365189,804.7360198869364,0.0,0.5
22,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.685792280821803,3.7328385427256907,2.097498546005002,0.962601229417564,2.878810132561171,3.856060340690607,low,True,True,True,False,False,184.00738015458927,634.7512383444736,0.0,0.5
36,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.052978783979189,3.3602424413069305,3.475115439835386,0.6462523991949927,3.8046908078500117,5.661333779193351,low,True,True,True,False,False,168.64444807848264,593.6571863140307,0.0,0.5
43,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,2.906601964125933,1.2905018454901402,0.7897120608666753,1.0664566192836251,0.2902704542726563,1.12464176353971,low,True,True,True,False,False,104.65053218951067,496.3516768412842,0.0,0.5
49,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.279612919393288,3.755108396700352,1.220929930078404,1.438320168645705,1.7078016813695962,2.273971215944468,low,True,True,True,False,False,172.68393019367943,872.4224610330459,0.0,0.5
51,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.278953679649779,4.507845143497679,4.580280678335295,0.4914571672627318,4.286741814323669,4.754757182050786,low,True,True,True,False,False,199.2655289476133,949.3300661345409,0.0,0.5
54,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.8987036598585108,2.2362232202549004,1.0305087964171058,1.1484719119177658,1.2156565404602881,2.71810195299224,low,True,True,True,False,False,141.60460274892193,669.6542979090704,0.0,0.5
55,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,0.7777777777777778,0.2222222222222222,0.5,0.5,4.465607384967651,2.490163804951231,0.8597649062590185,1.5746744912897002,1.4215144811477287,2.854258981520231,low,True,True,True,False,False,167.6411628649405,718.028276014053,0.0,0.5
60,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.524849892377975,3.4280238204288733,0.9547151238369747,1.7637557281580696,2.6903191830999873,3.924008880958428,low,True,True,True,False,False,156.62927434332798,608.9380434108086,0.0,0.5
71,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.728869644122412,3.2328085162364895,2.65891822661444,0.6349292281432785,3.734224984024491,5.775512167314708,low,True,True,True,False,False,130.42650598319685,397.56665861757165,0.0,0.5
74,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.83017662783533,3.4208861736089444,7.3436526024297475,0.2539566039402406,3.93300745695185,5.748521373341445,low,True,True,True,False,False,130.70998892952952,657.5795058574117,0.0,0.5
77,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.02700843047451,2.144087097993826,3.612402774479175,0.4804297632124283,2.494818751403603,5.817904397955542,low,True,True,True,False,False,130.2847309266912,480.7829629257883,0.0,0.5
80,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.707068923387995,4.657724639261315,1.5697381806887836,1.1992522187958483,4.19504122123375,4.503316046071647,low,True,True,True,False,False,169.91636370317804,822.9782879214413,0.0,0.5
82,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.369249960977587,4.964856379005139,2.4299702775152174,0.8680657793578481,3.3182899953488447,3.3417784342975954,low,True,True,True,False,False,172.4706443290659,959.7140212240212,0.0,0.5
83,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.417141268729812,2.5041364214667543,1.1572702025365065,1.6357045295666797,0.909193992152134,1.8153843064580113,low,True,True,True,False,False,130.67469836899434,531.6445234542374,0.0,0.5
85,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,14.14274383913032,8.354885942875203,2.7603972765122853,1.7671187396422894,9.069254119130518,5.427515217526402,low,True,True,True,False,False,157.59134460383189,994.5162844692406,0.0,0.5
87,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,9.635894898235891,4.553304726142247,2.8380749932017415,0.9726249322386138,1.430100066022419,1.5703979329690727,low,True,True,True,False,False,120.28573126188365,682.8596683108409,0.0,0.5
89,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,7.032619011060505,4.049263582145003,3.295869173078089,0.7016388729291175,1.776748383824636,2.1939154463284467,low,True,True,True,False,False,131.02455850463477,801.1252452931799,0.0,0.5
90,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.567127159916263,2.504661461212008,1.0502807007658497,1.2564835464587587,2.4503016334048993,4.891482684089361,low,True,True,True,False,False,154.00320812652186,667.1657413128632,0.0,0.5
98,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.8266619356120195,3.307973437518731,3.3786106521738946,0.41149315180126206,0.6278871397773232,0.9490510604708685,low,True,True,True,False,False,106.47500250449671,286.69682354891734,0.0,0.5
100,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.990580501788548,2.973959608199084,1.5203061345927507,0.9250634111361695,1.5614159010339521,2.625146449079525,low,True,True,True,False,False,104.93582624540879,384.01928592349464,0.0,0.5
110,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.354044854593548,5.908308311777497,1.3633331445867836,1.652428159340611,6.037600911381855,5.109415921429344,low,True,True,True,False,False,239.82063447285333,1123.2881717018543,0.0,0.5
113,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.860845657025622,2.683210850768124,1.0089301268402646,1.1449635946158174,2.993865576786286,5.578886161572488,low,True,True,True,False,False,136.74059118553112,782.7074259303109,0.0,0.5
125,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.352110092325092,4.910991684353346,2.7184809757500807,0.6804132846486879,1.9341195162484668,1.9691740900424084,low,True,True,True,False,False,236.76921764824584,1010.6333081114198,0.0,0.5
127,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.599065666901461,4.718315602224358,0.9967669331202055,2.0271208534952425,5.473247131049934,5.800001094108329,low,True,True,True,False,False,170.3759059021417,1101.5513697719796,0.0,0.5
