stage,sample_id,seed,family,visual_shape,frequency_hz,voltage_v,field_gain,effective_voltage_v,velocity_um_s,turns,inner_radius_um,pitch_um,channel_width_um,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,length_factor,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v8_score
lhs_real,149,10149,serpentine_stepwise,serpentine,1154150.1760829496,23.66543665573682,1.2499733406393656,29.581164914260647,4120.718231445983,4.4150875589720595,748.200294978271,195.49244800577344,214.04169786222084,0.4891415939918865,-0.36408645920409577,0.17472985341458241,0.6455596476232315,0.850200574846894,0.06872872255396527,0.7983451600268912,0.5,0.0,3.767546109677987,1.0,0.0,0.5,0.0,26.13733349809133,3.895974073420528,6.342907238508174,2.646016580011519,0.6061941450369609,0.3330381213308785,138.2028137961329,2.186683521231405,11.897978540060215,2.8063373626503294,low,0.0,0.5
lhs_real,150,10150,serpentine_stepwise,serpentine,1544920.7502502466,22.551017695457276,1.38780581015442,31.296433382650743,2757.124577699623,3.1393935421595005,593.7643447530264,164.58617679140107,154.4125988829292,0.44985276627393844,-0.6675851574590935,0.39610608503235945,0.4453402690603899,0.8716684632299401,0.0189535143453164,0.7143699101419081,0.5,0.0,15.649302615910809,1.0,0.0,0.5,0.0,12.01319730277302,1.8611945755920296,4.357147079946638,1.2772043144597922,0.19972966241057208,0.2076474588610031,202.68056887235429,3.248700132899761,36.62090389434893,8.727459706533848,moderate,0.0,0.45
lhs_real,151,10151,serpentine_stepwise,serpentine,1876080.2272079154,19.650021226432028,1.1932737395281605,23.447854310672277,2352.900687060146,3.860632573842511,846.2026819601516,195.99692984668513,205.6293216148478,0.5239645248579516,-0.34041912128993135,0.4874769985296338,0.467107509429438,0.9623760955869053,0.15991341310263776,0.6249390220316844,0.5363636363636364,0.0,1.9224473461850735,1.0,0.07272727272727272,0.5188679245283019,1.0,18.569240181084293,3.8388319624501297,7.89206288357449,1.4514761163218615,0.24765785218601438,0.18870053440807918,114.0297216687369,2.4589861767114236,24.390797671435532,3.2027791275630344,low,0.001958272713854953,0.555946363502186
lhs_real,152,10152,wide_low_heat_asymmetric,asymmetric_spiral,1213853.316201269,14.093197075177514,1.160327384701071,16.35272250431751,3931.285708657532,3.7313384104930796,1235.6487428214982,260.9701035274711,201.9208542602821,0.4348819512499914,-0.5037004813696155,0.40976186657064817,0.549399991996019,0.9801308584861108,0.7036738472573665,0.6796068191165524,0.509090909090909,0.0,6.516737187049607,0.9454545454545454,0.07272727272727272,0.5048543689320388,0.5714285714285714,27.4536085682291,15.427778070655437,6.983366410579212,2.381425705900102,0.6138096603059883,0.3141570574819393,80.98580289898315,1.5660455552833026,9.467758341789134,0.5075408617207217,low,0.00033113712786848583,0.5124022803695939
lhs_real,153,10153,wide_low_heat_asymmetric,asymmetric_spiral,1719757.2832673928,14.766575745026199,1.1944453235306158,17.637867343207162,4009.3551992006273,4.138089303491291,704.5987726490852,260.2282958020864,224.94871291067318,0.39035733764520814,-0.7018934583651286,0.45539655544094904,0.64509215243633,0.8417182070981828,0.678750962983792,0.9189519530217202,0.5,0.0,4.39433471719245,1.0,0.0,0.5,0.0,29.717313046700223,10.367199241308665,7.411993093708726,2.705697874985691,0.665032665668814,0.32704048121114354,78.4083941400951,0.808089075293265,4.299913758755788,0.3897335512147728,low,0.0,0.5
lhs_real,154,10154,wide_low_heat_asymmetric,asymmetric_spiral,1032561.1411625246,12.28515346517145,1.2129386326317226,14.901137245715926,3798.722893201976,3.5466605689096196,1052.35440663221,345.7568724645806,222.81478658994718,0.47170235063904925,-0.5588540809763289,0.367345121727849,0.4447192185755015,0.9528481271200131,0.857351664189786,0.6541242901893249,0.5,0.0,6.275752428812567,1.0,0.0,0.5,0.0,24.291359270388956,16.510092881852433,6.394612071825424,2.5392348922894348,0.5158532125190258,0.3093206223969207,66.87678799854042,1.2300437027904976,6.974249421089336,0.3725126538029768,low,0.0,0.5
lhs_real,155,10155,wide_low_heat_asymmetric,asymmetric_spiral,1010333.0489377064,12.902896228098783,1.16799135302429,15.070471223389106,3863.047268292231,5.49939927804816,958.5254145475691,257.20166670221386,265.71652784554374,0.2871126908996236,-0.6050536909176921,0.26294982954319823,0.6888338586010305,0.8794494402117645,0.608820389067936,0.7026967805869101,0.5181818181818182,0.0,3.0474780185363244,0.16363636363636364,0.8727272727272727,0.5625,0.5106382978723404,40.458852886409815,18.148628012562014,10.473299982243239,3.079426521101473,0.8511103173652396,0.3241503026453506,56.71634860496635,0.6591846096048734,3.081889219090602,0.18160728434915374,low,0.00044939035303013955,0.5226757217121196
lhs_real,156,10156,wide_low_heat_asymmetric,asymmetric_spiral,1500706.90412635,16.520975096975178,1.2283009260379776,20.292729010664978,2503.5292075756515,3.6931165018060486,1180.5821131522262,379.88824283869235,270.7646339432354,0.30554050467673854,-0.7815257373042173,0.48642609972131046,0.5057919191422158,0.9899913138106387,0.6911444203945858,0.7899260753558908,0.5181818181818182,0.0,9.64665158317554,0.16363636363636364,0.8727272727272727,0.5625,0.5106382978723404,34.51675052141933,21.366611822039616,13.787237000060566,2.033601508366259,0.46939367355670797,0.2106945393695282,74.94601017546204,2.5418102067072765,17.99521642717671,0.5948089074388023,low,0.0005267534720725081,0.5234493529025432
lhs_real,157,10157,wide_low_heat_asymmetric,asymmetric_spiral,1302954.3924991598,22.85218888467787,1.0363243619436064,23.682280064928566,4737.253011781819,4.186455549124549,1131.6323109081347,325.5792498734104,268.15262983860936,0.35461864249319,-0.7266709026704586,0.37776479260454904,0.4765816350425471,0.9340998059369188,0.482041592033357,0.8723670937294569,0.5,0.0,5.97333283383287,1.0,0.0,0.5,0.0,41.62404604407346,19.972398335491093,8.786536404230906,3.8109205599605027,1.072464281280327,0.39807809647924886,88.31641919447895,3.9830669421312677,15.047609765067984,0.9971428756889277,low,0.0,0.5
lhs_real,158,10158,wide_low_heat_asymmetric,asymmetric_spiral,1913805.3064825828,16.329405347786455,1.0206146951305217,16.666031060693783,3730.090636799443,4.840109213012928,1141.5557389470798,308.43403041164305,265.2148886778649,0.4756655259643,-0.49477019092139585,0.4718433310759156,0.5361611868309314,0.9030489427275584,0.573960520474988,0.6026227267832603,0.5272727272727272,0.0,13.399233542538624,1.0,0.05454545454545454,0.514018691588785,1.0,34.612565765763875,22.128987090109465,9.279282767097248,2.967826718991332,0.7032438408941307,0.31290011408251733,62.83972647152801,1.3299444000722296,6.451708768674195,0.30049825476798425,low,0.0007879429527788241,0.5351521568005154
lhs_real,159,10159,wide_low_heat_asymmetric,asymmetric_spiral,1494131.0287806885,13.68410747002994,1.1454418369372894,15.674349197318378,5190.5572596214,4.574930494811484,848.9366475070805,365.67534820032915,248.9938397765217,0.4039570871754286,-0.6166054640100788,0.397399834270896,0.6050689900422658,0.8474288342764218,0.5686743608015317,0.7168495099196835,0.5,0.0,1.2936700536045365,1.0,0.0,0.5,0.0,34.752076447771145,20.241363818325706,6.695249606071385,3.8772503479590976,0.9912372737572471,0.43095855528935717,62.95075095587307,0.831058999458692,3.0859424560853994,0.20528730349342494,low,0.0,0.5
lhs_real,160,10160,wide_low_heat_asymmetric,asymmetric_spiral,1394105.3960372387,15.538263332375898,0.9825588267845567,15.26725779012876,2018.2131380556784,4.895374808317165,1077.9941129662986,316.28181978760045,276.3305180536039,0.389340837431236,-0.7579136431982176,0.39139309659149946,0.6406252664660749,0.8518001276512489,0.9385780442551477,0.7664452344660087,0.5,0.0,2.9174108158698573,1.0,0.0,0.5,0.0,43.681205563090295,22.08837646390466,21.64350471188203,1.6730816459445457,0.4776020498185529,0.17038578054297615,55.24998794077151,0.7780904047819112,6.695649865608937,0.17613118964479219,low,0.0,0.5
