class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,212,933564.962861874,13.128497953981,-0.0028806874401366596,-38.17131932867702,-34.41909786064582,inner,
dead,213,933564.962861874,11.297676544429322,-0.00991087660633989,-42.92093307974517,-39.226340951050226,inner,
dead,214,933564.962861874,9.724849272321954,0.012929505915094059,-41.950530440416884,-37.317222571393536,inner,
dead,215,933564.962861874,10.48803960326372,-0.01738660480225318,-54.232341584608605,-51.03724391261917,inner,
dead,216,933564.962861874,11.355154745630855,0.017607195178818123,-36.15443034784235,-32.639398918417115,inner,
dead,217,933564.962861874,10.558261051599857,-0.01443690376785007,-36.350085745614564,-33.706657994687035,inner,
dead,218,933564.962861874,9.239795792459978,0.02016265516929863,-30.475017018670197,-26.112531711647183,outer,
dead,219,933564.962861874,10.416173986025608,-0.015106214453707285,-37.94296145024549,-34.02608084842145,inner,
dead,220,933564.962861874,10.738905080555746,0.006373437212912061,-33.65616148623625,-29.55288754635479,inner,
dead,221,933564.962861874,13.054463157667827,-0.02530494824298516,-41.69116243904656,-39.386499885129155,inner,
dead,222,933564.962861874,11.073782622288002,-0.003156300391902624,-51.991607793478146,-48.62758194980593,inner,
dead,223,933564.962861874,10.054669344858254,-0.01725736501316632,-33.24952147455502,-31.119688466987547,inner,
dead,224,933564.962861874,10.918091475287001,0.02847944653005547,-31.534643873386383,-27.20657323787043,outer,
dead,225,933564.962861874,11.226459951368701,-0.009847189609182277,-51.273374838507294,-46.93581022609059,inner,
dead,226,933564.962861874,11.808679821251058,0.0015953466596479629,-33.23941458243196,-30.425668340272274,inner,
dead,227,933564.962861874,12.061225136335251,-0.018616788572637023,-45.31998641603688,-42.40928600305169,inner,
dead,228,933564.962861874,10.986161146042091,0.04944322611761186,-32.043757894742406,-26.769035300476922,outer,
dead,229,933564.962861874,10.965431592025416,0.0240992804597135,-39.67425498690582,-36.19520845586391,inner,
dead,230,933564.962861874,10.317964918249357,-0.008904536873517596,-50.09920200928496,-45.965332044640306,inner,
dead,231,933564.962861874,11.321719097970012,0.005520344878957948,-50.429039331626676,-45.88561936504506,inner,
dead,232,933564.962861874,11.530505579628494,0.04391913108411444,-32.21880185011507,-27.990589940970185,outer,
dead,233,933564.962861874,12.821661300323578,0.0012085067836987667,-52.67515440102223,-48.68181510653338,inner,
dead,234,933564.962861874,9.372717159988449,0.0030657553127307136,-43.66485038634185,-40.30798854935745,inner,
dead,235,933564.962861874,9.23545066264599,0.0552281111338865,-37.083166320738385,-32.546327900672246,inner,
dead,236,933564.962861874,12.005318180638875,0.003775270138624401,-45.61046089686902,-42.21009792653398,inner,
dead,237,933564.962861874,9.51878464035191,-0.011488365302101951,-31.73090307416202,-27.328470436529596,outer,
dead,238,933564.962861874,10.314493908961346,0.07171477156678259,-32.59660740097084,-27.979021477118547,outer,
dead,239,933564.962861874,10.443100887790777,0.04880430227394979,-47.73118145642605,-42.29584898009854,inner,
dead,240,933564.962861874,9.979883623674601,0.011245137211094854,-41.958456181440546,-37.66762150455918,inner,
dead,241,933564.962861874,13.216819368404739,-0.023177949067400987,-50.93520996592883,-49.3765456980061,inner,
dead,242,933564.962861874,8.699429976714676,-0.00759806120684866,-45.78348141902909,-42.45472911293869,inner,
dead,243,933564.962861874,10.8473742690115,0.013075583303209218,-52.01812336732571,-47.603977395912636,inner,
dead,244,933564.962861874,11.657993969483517,-0.01631120827756269,-52.90272378111879,-49.819588199597014,inner,
dead,245,933564.962861874,11.017348403406768,0.010478279307638944,-41.1370211382001,-37.6575632495581,inner,
dead,246,933564.962861874,10.716565431856157,-0.0214514464774437,-43.14082614571336,-40.57290554270017,inner,
dead,247,933564.962861874,12.031733167694233,0.01303679539022663,-40.59422105038002,-36.35891371433507,inner,
dead,248,933564.962861874,10.258319509059401,0.03252779792444384,-38.263437872794924,-33.40887414641143,inner,
dead,249,933564.962861874,9.622667472694484,-0.00397480928137054,-44.338199109692745,-41.797810495253806,inner,
dead,250,933564.962861874,11.240031077400149,2.276131397910831e-05,-42.88274953326941,-38.96142631920458,inner,
dead,251,933564.962861874,9.110812798748572,0.01611374224941098,-32.49740968891647,-29.12042130348014,inner,
dead,252,933564.962861874,10.280380776272873,-0.017945887566348278,-37.326908749156296,-34.15368645256836,inner,
dead,253,933564.962861874,10.358567499751791,-0.02458350822166343,-32.06349776815315,-29.58851256972042,inner,
dead,254,933564.962861874,9.97464442967691,-0.017467978409074193,-32.73139313690883,-30.044206999726857,inner,
dead,255,933564.962861874,10.822647595176232,0.03678218816284731,-29.775965260498953,-25.652866656271616,outer,
dead,256,933564.962861874,9.044186830949657,-0.007733255518915245,-47.21289017563287,-43.510016055495605,inner,
dead,257,933564.962861874,10.610613378896383,0.04647893430377189,-31.14301188445876,-26.56134183357577,outer,
dead,258,933564.962861874,10.71475286476886,0.010588688073364792,-51.02769025563099,-45.81213137422832,inner,
dead,259,933564.962861874,11.239317661394345,0.05616405572257323,-38.82429698131289,-33.25448144274648,inner,
dead,260,933564.962861874,11.261999079811225,0.012127460536582311,-47.75998973254341,-43.75598919793174,inner,
dead,261,933564.962861874,11.227403661104848,0.050620067041305956,-37.28599243396597,-32.95970627136643,inner,
dead,262,933564.962861874,10.689838559630852,0.003951686026169616,-53.71885609791512,-49.40710151533533,inner,
dead,263,933564.962861874,9.938400308525186,0.012464844386572447,-50.54907788518745,-45.794859638463286,inner,
dead,264,933564.962861874,11.256782831710757,0.005309013493147103,-34.03277242007998,-31.365813089529944,inner,
dead,265,933564.962861874,12.382211926017288,0.03046581941283269,-39.73751381771359,-35.20218413973563,inner,
dead,266,933564.962861874,10.893686168780713,-0.0006688424875602215,-38.773961773801354,-34.78157643341814,inner,
dead,267,933564.962861874,9.914714470358678,-0.015712254493457107,-48.96706510003967,-45.6172751579398,inner,
dead,268,933564.962861874,10.560418662294229,-0.016691844426556725,-51.365878943915995,-49.190289039005236,inner,
dead,269,933564.962861874,10.188414552957886,-0.012545372463285057,-46.09176203166593,-42.73955148659596,inner,
dead,270,933564.962861874,10.165009031253016,-0.004042120978589491,-43.66735177830932,-40.13329102049923,inner,
dead,271,933564.962861874,11.656123475759246,0.0359418184750055,-40.41433443129336,-35.21735618769483,inner,
