stage,sample_id,seed,family,equation,shape_class,inlet_kind,frequency_hz,voltage_v,effective_voltage_v,velocity_um_s,turns,radius_um,pitch_um_per_turn,width_um,eccentricity,curvature_power,inlet_length_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,electrode_gap_um,electrode_coverage,field_gain,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,mean_curvature_1_m,p95_curvature_1_m,min_curvature_radius_um,smoothness_index,path_samples_valid,short_channel_score,v10_score,source_file,manufacturable_no_intersection_ok,self_intersects,channel_overlap_flag,min_nonlocal_clearance_um,v11_score,v12_score,source_id,family_id,shape_class_id,inlet_kind_id,manufacturable_no_intersection_ok_num,thermal_risk_num,design_score
clean_shape_initial,91,91091,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1051803.0832092057,13.031882703495828,16.996674110289334,3402.6659577624605,1.7813374251200875,911.184811163748,70.57785035754081,134.0663535594705,1.0,0.7523684237922316,320.4635618806022,-0.3650793993436691,0.4194676918067521,0.2485280418656716,0.7083949658632671,28.716613882337786,0.4607235776533314,1.3042378063861748,1.75,0.5545454545454546,0.0,5.717045807869422,0.7454545454545455,0.3636363636363636,0.5394736842105263,0.5882352941176471,9.23353877830397,3.4405158614879903,2.713618936716256,1.3685490520144692,0.1971258652101305,0.2470926703826914,591.8759844016001,19.942494527805028,209.79683092293052,28.98183779798081,high,True,True,1126.3529810301518,1405.2261711965214,711.6292170594293,0.3550539672664944,2014,0.0059073185108205,0.4374779355857223,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,2.0,0.06307264884533942
clean_shape_initial,92,91092,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1897943.1555535027,8.482479065475507,9.157989645261711,3198.30706873937,1.136835140108737,1293.0146092440086,109.62228788409143,109.49883327563067,1.0,0.837608942560312,460.6604045922264,-0.817914626316228,0.1455293944026728,0.3537877388852515,0.6012127609976448,56.03874765974075,0.463762496216053,1.0796359854910338,1.1174293878029105,0.509090909090909,0.0,2.940635507886789,0.0363636363636363,0.9818181818181818,0.6666666666666666,0.5046728971962616,8.746663744543131,6.360345524305495,2.7347792305604584,1.05063267745249,0.1885060145191084,0.2189108551053319,163.42245370770445,0.6328795589285989,8.672613150702515,0.4975197939405226,low,True,True,771.4869467177977,945.3142056933024,1057.8493309180628,0.352239005229312,2014,0.0010393573317118,0.5236419117348748,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,0.0,0.41213107826154877
clean_shape_initial,93,91093,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1074623.5878109892,17.788203671501837,19.052848945667847,1310.4904917811336,1.7130022019347495,923.1920309598664,98.5751537797628,122.69577151886476,1.0,0.8872453389729134,393.9602955456622,-0.3834061794383039,0.2916228410528282,0.3092198949502401,0.9058390016964476,65.13145248810466,0.4468909079043631,1.0710946027783612,1.5414794601322055,0.5,0.0,14.784768647343563,1.0,0.0,0.5,0.0,8.51915679362339,3.280463203162096,6.5007391103194525,0.4823749258716681,0.0720985643675485,0.0928275577458706,292.52915784655016,5.323805245468505,158.89756620046862,8.114410855663301,moderate,True,True,1195.4069763349448,1565.8868853306894,638.615732316333,0.3655145832446355,2014,0.0,0.45,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,1.0,0.28495135338173855
clean_shape_initial,94,91094,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1876219.479556006,17.94334138514693,21.11895529283964,4372.383757495682,1.089693127956297,1039.9405054219892,62.8124568518973,141.58997085677265,1.0,1.2970561451670235,559.25157010154,-0.4136836946073411,0.3530835967128386,0.2113427882134065,0.9102209317806074,50.310580631256514,0.5419241056074341,1.1769800752005648,1.4973043559821142,0.509090909090909,0.0,0.5817874669420711,0.6545454545454545,0.3636363636363636,0.5070422535211268,0.5128205128205128,6.8626511642673735,4.259239545384751,1.5695445653649605,1.8572570663953196,0.1852405957759599,0.3221611386921016,419.77164699464913,11.952088930548436,92.65131908352576,14.030778033486689,high,True,True,973.22518362681,1208.1798424078142,827.6913460226856,0.3541180635769121,2014,0.001324693456407,0.3598282617584136,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,2.0,0.16118306349000874
clean_shape_initial,95,91095,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1212170.8631471966,19.391137184672097,24.384870022620994,5134.298266222724,1.742906557565086,854.3796978291033,103.69287299864844,131.65978583851995,1.0,1.3420402554730324,658.8526543998903,-0.3914787866264964,0.172998355337609,0.1951871160102123,0.7484810321739062,34.86984179455141,0.5154294846976073,1.2575265591899498,1.75,0.5,0.0,4.230371693450561,1.0,0.0,0.5,0.0,7.34072907495186,2.6744712412443112,1.4297434029582383,2.0279418304859043,0.2378051659393037,0.3709971721152246,699.3111745758265,26.11753996414678,185.4200033927097,48.82748328225706,high,True,True,1512.218941046267,2189.834923093823,456.6554261483733,0.3986634372881747,2014,0.0,0.2755298401434128,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,2.0,-0.06517039021172027
clean_shape_initial,96,91096,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1551690.2281804024,10.374965640484364,13.14028741399994,4842.783304920529,1.195647859046607,1582.2374287337757,114.2036909165542,125.69420715338364,1.0,1.42205273886034,360.7577709878966,-0.6284067982075833,0.4103420962123707,0.4815888960227445,0.753763252445354,26.731402123406244,0.3999781280598601,1.2665379211209102,1.0563897053263347,0.5,0.0,3.65023683840684,1.0,0.0,0.5,0.0,10.443738582355785,8.895715237080422,2.15655707157997,1.8261294237828865,0.3239539907328812,0.3454204258277153,491.5674588761729,8.63410830150783,68.07156698556669,4.852959020944081,low,True,True,670.0993928993141,860.6324950083965,1161.936140919527,0.3601781307732621,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,0.0,0.2660509896538247
clean_shape_initial,97,91097,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1578020.4435407503,11.688578382023856,14.035497273758342,1458.5389865815855,1.743780790560483,1578.8137283141446,73.51563453204717,130.70003470598724,1.0,1.169906432275171,398.7198788708078,-0.6615096209259936,0.4036725336119665,0.4155895361509074,0.6007235953320628,40.58562015576433,0.5023909450084911,1.2007873682349488,0.8027971011778406,0.5181818181818182,0.0,5.529080644977007,0.0545454545454545,0.9818181818181818,0.75,0.5094339622641509,15.006684253935394,9.38202653430278,10.288846847424308,0.571893288498746,0.1384228871755018,0.1051793947837313,345.8243885369063,4.376054108365179,110.16597785180343,2.3321475868594863,low,True,True,675.1273488218721,867.7936100046444,1152.3477339210276,0.3604951565249448,2014,0.0012115813109781,0.5351439565355123,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,0.0,0.30247416401698657
clean_shape_initial,98,91098,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1573049.829044902,11.055990883377453,15.95946201249376,4066.009242879772,1.4636159770954682,1366.3683626867255,122.10718272499332,169.6899981099639,1.0,1.2668901841667497,335.8574828091915,-0.5484871849963878,0.1924688387508034,0.4735536730870743,0.783655463759426,30.86727668519885,0.547862035252806,1.443512587957052,1.5838751276901253,0.509090909090909,0.0,1.4555875900641837,0.0545454545454545,0.9636363636363636,0.6,0.5047619047619047,10.492140805520595,6.844614595689044,2.580451784238809,2.0698833022180927,0.2514509860904588,0.3131190419933584,517.0349874158634,14.757364569370855,102.6461714637326,10.780274304024008,moderate,True,True,818.7669756176231,1088.3491452167702,918.822791743753,0.3687075185481686,2014,0.0008664493985942,0.4521917423937444,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,1.0,0.1328090324951403
clean_shape_initial,99,91099,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1479018.5110785705,18.86982048105808,23.47293126521479,4517.004821186151,1.6582154889645164,927.3921739244912,106.30032649332304,169.38225294963064,1.0,0.7505301769314819,222.89894795146216,-0.5965069946979437,0.2631888893192896,0.341026455816956,0.7502227737334531,43.23040169292948,0.4644155968305166,1.2439403590923088,1.75,0.5,0.0,6.693529521143589,1.0,0.0,0.5,0.0,8.32015893247172,3.519888040180665,1.8419637042333008,2.295301359590561,0.2216067312644014,0.3477059523189418,542.9727771660722,16.9995087242582,106.62927763547329,24.147797501231977,high,True,True,1157.8403771092103,1487.347461761089,672.3378536014397,0.3609450720271594,2014,0.0,0.3120019651029672,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,2.0,0.061805779811409806
clean_shape_initial,100,91100,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1726190.701542616,18.33847115958711,19.279266170989075,2878.8030240550934,1.7668101388406012,1394.405019333785,64.21485738883229,101.8832876034345,1.0,1.222513335527756,298.2872904910983,-0.3840485274714877,0.281265441733674,0.4647561175987571,0.6247561175987572,68.39034945477916,0.5819704714474898,1.0513017144785337,0.9577088981591728,0.7363636363636363,0.0,7.022799460706354,0.8181818181818182,0.6545454545454545,0.703125,0.782608695652174,13.247690953285687,7.193885308985358,4.60180527899576,0.8799057493603261,0.2649883478299139,0.1925307354865745,281.9003898165025,1.7189050166357986,28.125194465065277,1.1946986522629428,low,True,True,772.4728068668237,1000.3670545324348,999.6330801471602,0.3621119949154887,2014,0.0178418742705507,0.9861498761513472,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,0.0,0.5781031515812425
clean_shape_initial,101,91101,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1403331.866666244,8.695305585946826,9.35217732753626,3645.845100644586,1.7339159154186647,1097.1058311661868,57.03432829934509,125.57373700247952,1.0,0.7793174635065431,568.5533015954827,-0.3927086676901752,0.3263964899001882,0.3586307463855878,0.9011965661989104,71.69719334245637,0.5585031836084238,1.075543261257092,1.75,0.5,0.0,1.876755031078055,1.0,0.0,0.5,0.0,11.242213144216494,4.918728665500628,3.0835685098713785,1.3734671814603654,0.2626163057629012,0.259975628719582,130.43993623106377,1.2861045573455492,13.48148711301251,1.3073546487389434,low,True,True,914.198078343811,1123.1156755980298,890.3802357379849,0.3526342485648838,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,2,2,2,1.0,0.0,0.3682863001976518
clean_shape_initial,102,91102,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1279827.544050591,10.802194886125625,12.613752448483792,2346.3291583552227,0.9082834956560484,863.3506724054348,67.20482710995817,114.44925648074826,0.5948047551797648,1.0,1050.1726014128317,-0.4820276540970204,0.1019061501868241,0.4763220736722912,0.8483497289007088,46.24948571142812,0.631817452075475,1.1677027290708244,1.3775789893786774,0.5,0.0,2.19127208918443,1.0,0.0,0.5,0.0,5.269839416502561,3.164897755070818,2.2459932348949367,0.8056068828985654,0.0818894651660188,0.1628040323680631,272.7328153914363,1.668503322100473,29.81835754306464,2.6359513817266085,low,True,True,1277.0280438348511,3092.313940417711,323.38243117221134,0.6995989602191492,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.4222740560034673
clean_shape_initial,103,91103,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1922188.5646479751,11.262392418485527,13.198630958204705,4995.549107002924,1.1297918489528271,928.8826304302848,92.22568220431664,163.54468553286824,0.5761914852239354,1.0,754.1375311691745,-0.5682352662579144,0.2125838056075877,0.4579373051528033,0.6395938319885529,52.639847626810166,0.4533356068875575,1.1719207134481595,1.2355285729683556,0.5,0.0,1.57261159878869,1.0,0.0,0.5,0.0,6.232100846411586,3.166536594041089,1.247530694408593,2.4509865233063817,0.1850863758710098,0.3814398467528779,250.7345965698136,1.1643424674725829,6.839425526132677,1.838510992836286,low,True,True,1335.6239759812754,2978.021578002953,335.7934030386023,0.6901714485714672,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.4202138545237954
clean_shape_initial,104,91104,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1838620.2199268397,20.480303925470785,21.2792884120954,3917.70830211567,1.707548374596423,854.6318986154636,120.884757262929,102.25080963335466,0.5170833417065409,1.0,507.89865903359646,-0.7927423017997676,0.2032674082591871,0.4772396257880476,0.806614380867583,64.91245299976752,0.3767925144375363,1.039012335438584,1.1534589605001695,0.5,0.0,11.38694014357528,1.0,0.0,0.5,0.0,8.436374389026659,2.4346718537034264,2.153395234778144,1.2017665373959274,0.2292791274664717,0.2623218097972925,327.81519460020417,3.049306225784747,36.53093126733384,6.262253003718731,moderate,True,True,1434.6817708329804,3777.720704049813,264.7098815240562,0.8172684455400311,2014,0.0,0.45,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,1.0,0.31989666272296224
clean_shape_initial,105,91105,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1933928.263290583,12.858367288040457,14.701096745799305,2463.521966936204,1.5146426124389971,840.0455572782615,146.5556927216437,112.69055376169344,0.6654587622363362,1.0,1104.410288567975,-0.4255633959566464,0.249547815201205,0.3472621570205708,0.7749489106598673,48.71122074183651,0.6061673660416036,1.1433097543785955,1.7214594670003054,0.5,0.0,5.917816609409542,1.0,0.0,0.5,0.0,8.702679099299651,4.098171278641165,3.532616804762195,0.8328469639744112,0.1428343477014679,0.1701283825609136,301.80103314826187,3.819677282480003,66.0299966280797,4.6602216242002665,low,True,True,1200.8760153582596,2391.208165389735,418.1986388612944,0.5807155867855155,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.35567804976980344
clean_shape_initial,106,91106,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1699140.2767736798,15.173266986715635,17.88246704813873,4067.740578050767,1.7034169695520704,540.408116314321,99.4410550563239,143.70135601887677,0.7076840545105735,1.0,797.5039372795738,-0.595534299798315,0.2350309962819629,0.3267463236848141,0.8294951136107638,46.87506397931878,0.4802175687061416,1.178550872649577,1.1148098350374758,0.5,0.0,4.195126015059863,1.0,0.0,0.5,0.0,6.523008379793444,2.0795428695476144,1.603594982185227,1.753619510996714,0.1631192373578996,0.3008684241896137,381.4921096647132,6.845931826781672,56.20526651228869,16.460184416085017,high,True,True,1768.7957980944248,3274.56960549785,305.38364440964904,0.52415426992137,2014,0.0,0.3399999999999999,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,2.0,0.2320809388003405
clean_shape_initial,107,91107,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1607044.5808345238,14.839052618989523,17.360106050590915,4227.172224001291,1.089828827982489,1037.088816787327,86.4480865277039,116.87843657686938,0.6661239365394407,1.0,779.8840237979152,-0.3617088876908279,0.1140763895024666,0.2275054014874474,0.721699708341373,46.11311909754305,0.6150457330505925,1.169893152638006,1.4431989879533296,0.6454545454545455,0.0,2.494877510145887,1.0,0.2909090909090909,0.5851063829787234,1.0,6.939552822658249,3.717997175976466,1.6416536764829313,1.4821958420473165,0.1927564242552248,0.2951747960638955,376.4678336737338,5.67860280654621,55.1589146945317,7.636642172885494,moderate,True,True,1084.6180991679562,2047.3270060800835,488.4417569983855,0.5652546935959544,2014,0.0209602187881074,0.8888976084880498,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,1.0,0.4408799751297699
clean_shape_initial,108,91108,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1801704.2078662345,17.379320362851153,18.161140994239933,2015.1451710516976,0.8550193164258976,742.9762464050579,92.9766473503036,99.21216911295556,0.7156989381550454,1.0,910.2434426590662,-0.4037864815046745,0.2188662722656839,0.3457455359366892,0.6393108358845306,65.66681913247172,0.4892327090677886,1.0449856850018109,1.5687010879768408,0.5,0.0,3.1954668317878223,1.0,0.0,0.5,0.0,4.596607636469619,2.5420464013148933,2.2810305195385325,0.5997807704926104,0.0651453209896114,0.1335863850194088,276.5649567645861,1.0240034892498489,24.580386589824304,2.014132174613679,low,True,True,1327.717052132055,2467.273823646052,405.3056415611927,0.5287347709161165,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.4386738712965561
clean_shape_initial,109,91109,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1072292.8501571123,14.50585809184777,16.326737727197994,2913.5464154844203,1.071787379550643,532.8148121616953,137.1430562553258,127.38701902212767,0.650595722663315,1.0,881.9500850375819,-0.6545018922928575,0.1132085117233978,0.3521973716684887,0.8304192964551916,44.15794510476595,0.3699977662221557,1.1255271921054812,1.75,0.5,0.0,3.774137800516385,1.0,0.0,0.5,0.0,4.2425879063325285,1.9272588390411045,1.4561593677673177,1.1134439779534973,0.0788241662476405,0.2086029466604054,369.734997596975,3.5221168058568693,45.54232457826239,9.137633032232651,moderate,True,True,1979.647636941424,3908.9332143191104,255.8242735733688,0.5936322427166724,2014,0.0,0.45,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,1.0,0.35474236884882165
clean_shape_initial,110,91110,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1594532.347352479,16.442711639327804,17.512914139528316,1440.979448643954,1.779563662784232,865.6028072473541,96.07918121771772,93.95834198976488,0.7426735158021596,1.0,941.1908618773346,-0.7028645711707485,0.2321828189215838,0.4734747629172027,0.7144171407710666,48.96245944471725,0.3934689496798998,1.0650867401725148,1.75,0.5,0.0,14.764008742404338,1.0,0.0,0.5,0.0,10.279655081762533,3.650249321991611,7.133797148485559,0.4061761195077345,0.1069602625486917,0.0937673092442263,357.68044208036315,2.9774003400151843,105.53649285195324,4.078352021158223,low,True,True,1105.5691417935934,1913.8123783770488,522.5172599458365,0.4886773787636791,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.3525424440821469
clean_shape_initial,111,91111,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1060981.1971169251,14.680329079382496,18.09546569584681,2410.0398760858084,1.6033536173892915,703.1244126082777,136.8022103865684,143.00672076844427,0.6460182618205916,1.0,744.0945917685058,-0.8008663800951634,0.1643937015574008,0.3306364296209845,0.6835321515277736,49.90097197615131,0.6926794336260041,1.232633519180482,1.1649824503732054,0.5,0.0,6.09103063610884,1.0,0.0,0.5,0.0,7.482079080014561,2.7457723364554374,3.104545760531709,1.0339556988006575,0.1110051591558956,0.1780341858217812,362.62751965021846,4.966505082965739,69.15582447569898,9.04391274000721,moderate,True,True,1468.517208924611,2974.681527148117,336.1704407257065,0.5980834251797424,2014,0.0,0.45,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,1.0,0.30068163295536837
clean_shape_initial,112,91112,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1654923.3843630264,15.66005687964958,21.607226861719912,2297.3988336354464,1.286569098230557,1020.8362769042224,123.09347845896497,139.55346951921862,0.7364230766613656,1.0,539.0105535094823,-0.4438088930265316,0.2784037376935806,0.3178681695279503,0.8173261113601413,31.630627466280195,0.6183565210059869,1.3797668187143526,1.1046116620920068,0.5,0.0,7.385969896676148,1.0,0.0,0.5,0.0,8.33471116311267,4.31743807542544,3.627890395471156,0.961829934309698,0.1187052999027466,0.1686321801334869,683.1109147219504,27.103127445979062,405.6961892929931,31.38797473465595,high,True,True,956.7528347753556,1680.3609774013155,595.110225391275,0.496291669062578,2014,0.0,0.2715874902160837,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,2.0,-0.08989402332081264
clean_shape_initial,113,91113,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1673081.3014019504,19.044864290597907,22.49043031711139,2344.697581471157,1.3112322216118395,548.1365235362986,67.62182839737748,104.06457123057082,0.7008148046696705,1.0,1157.9843380004927,-0.4275473140221976,0.1139285618317691,0.2371149541906769,0.8357154726046612,36.593703409198405,0.5451302180688622,1.1809183816665207,1.2912557379212706,0.5,0.0,10.525726088434055,1.0,0.0,0.5,0.0,5.371720507780826,2.2201312714871464,2.2910078255850777,0.7319998454434571,0.0867001296038407,0.1578999939393188,614.5983658887627,12.635096593156842,248.51201303666485,28.45574213432269,high,True,True,1818.5844632177789,3432.522490708774,291.3309388960514,0.542100300068914,2014,0.0,0.3294596136273726,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,2.0,0.15675634602483915
clean_shape_initial,114,91114,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1554928.6486430354,12.483092670596635,16.06516819777567,3790.107857195261,1.7753558094847737,627.026566040154,75.0909667245117,144.61133390481336,0.612818757544548,1.0,762.3119627184609,-0.5729135448318403,0.214651460581801,0.2398348953778571,0.7031327730677984,34.6528910481877,0.5024015041074076,1.2869541724717348,1.1032292017080865,0.5,0.0,4.349113278027225,1.0,0.0,0.5,0.0,7.111737581658426,2.139650852215094,1.8763945116119265,1.6442776586163617,0.1654111334845207,0.2807895430595929,463.60253681101904,10.240578783465322,89.6662810230992,23.93049027803687,high,True,True,1715.829831363851,3776.735752666747,264.77891636816304,0.6607659414446764,2014,0.0,0.3390376848661387,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,2.0,0.17527394243143588
clean_shape_initial,115,91115,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1839989.4898554613,15.36267331254559,19.14688971830501,2892.5105341743333,1.498929132667446,999.3689952746232,149.61198482902674,114.5739960213569,0.6934429381109832,1.0,653.1470542530234,-0.7054037307983299,0.2191799714407046,0.4241881309688301,0.9062457319476764,25.563794892296176,0.3930268365056912,1.2463253841809634,1.1781624419379502,0.7727272727272727,0.0,13.279426620507191,0.5454545454545454,1.0,1.0,0.6875,9.592874808988745,4.249503995507865,3.31645285147666,0.9942194713026692,0.1836901726680117,0.2007682130535631,748.9846401511796,29.48820432662828,427.01769616211527,34.696054360462,high,True,True,992.078452148191,1881.5499643621404,531.4767180998074,0.5429819889336118,2014,0.0284301920078974,0.932797143531324,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,2.0,0.13447545973796107
clean_shape_initial,116,91116,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1286388.471059648,10.243933521725904,11.534454043646148,1906.1831415265608,1.0013281290051563,692.2143018067151,139.6095677297434,106.65819587435864,0.6959071445800129,1.0,699.259983104981,-0.5792469498778922,0.2357877094668835,0.2795921078674962,0.9151014142402812,41.1619050411891,0.4398498205644056,1.1259790020291751,1.4627975219841345,0.5,0.0,6.845526885699044,1.0,0.0,0.5,0.0,4.798459372846548,2.230955951325164,2.5173128794978834,0.6099301646440205,0.0623053830660974,0.1293900543060406,280.22157944594824,2.5533484393188,60.27119221378828,5.722543373844153,low,True,True,1445.7620686544667,2701.445482686735,370.17219351968765,0.5407959289206803,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.41371517968175253
clean_shape_initial,117,91117,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1042106.2624662163,15.313562122247635,18.5124946401113,2679.197226280417,1.2499566745238877,708.7198819575501,105.3340086800673,118.73909163248364,0.7849236685866592,1.0,787.4553319394956,-0.5799491231848317,0.1347265101169797,0.3635295663188472,0.71023247166837,42.08780464368553,0.637225535156691,1.2088953890888805,1.75,0.5,0.0,4.404799737834985,1.0,0.0,0.5,0.0,6.234660059628351,2.6529462588572352,2.3270627479276897,0.9543763348584194,0.1091292796465699,0.1879653763389645,439.8541286920925,4.965821232808742,74.91197197890325,9.359068650994432,moderate,True,True,1321.6030563160257,2121.017679130569,471.4717891507214,0.445313669157087,2014,0.0,0.45,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,1.0,0.3131660809115854
clean_shape_initial,118,91118,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1527388.3809393975,14.464996692875124,15.266982228906231,3536.6242077280326,1.583315666435693,717.4840059796131,118.00934796848271,99.5612183214865,0.6263808908616405,1.0,641.0078511574136,-0.7176694939008084,0.0971472205916106,0.5123526652483485,0.8065011806724118,52.99099309812192,0.3504849810458362,1.0554431883434952,1.465084737794094,0.5,0.0,5.543288286862346,1.0,0.0,0.5,0.0,7.213437355015859,2.346294127580164,2.039639195833547,1.0563318445999947,0.1791277623303993,0.2347228024496717,288.10522951771816,1.7534163554627182,23.898161468907915,3.73656553722677,low,True,True,1501.423455593544,3113.9691892863743,321.13355631150904,0.6263520853855922,2014,0.0,0.5,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,0.0,0.4015643811179006
clean_shape_initial,119,91119,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,1847424.8326061985,15.695673157628768,17.510184296074307,4598.232139385392,1.1351995873212193,542.8639808680992,102.80169836862795,124.06687000222702,0.751366745500897,1.0,857.3616348767625,-0.7904372617545322,0.0770613189020166,0.2116183851292738,0.8245107175535097,47.09450197934766,0.3929547545194966,1.1156058182546704,1.4371488695372678,0.5,0.0,4.436183132699874,1.0,0.0,0.5,0.0,4.590706006073264,1.921499297787991,0.998363255032806,1.711464807231569,0.1358037798111045,0.3267576444975894,371.8095225585577,4.825650248275994,40.59454510863871,12.556991964116849,high,True,True,1795.4596744260264,2972.0958749318047,336.4629009563648,0.4682515395630172,2014,0.0,0.3399999999999999,v10_screening_rows.csv,,,,,,,0,3,3,3,1.0,2.0,0.2817081862151275
