stage,sample_id,seed,family,equation,frequency_hz,voltage_v,field_gain,effective_voltage_v,velocity_um_s,turns,a_um,b_um_per_rad,c_ratio,n_mode,phase_rad,width0_um,outlet_expansion_beta,outlet_expansion_center,outlet_expansion_ell,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dep_edge_smoothness,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,mean_width_um,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v9_score
formula_initial,20,60020,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1543832.4468665386,12.93212026344059,1.3657867213265784,17.66251813440553,2866.023177695435,4.387292953048984,599.6263316100192,44.46888075698504,0.05771858577982969,1.9206897936017322,-1.4089778376514637,147.39584973262163,0.23070140399845468,0.7916104856324223,0.08563842852364381,0.42727420035060426,-0.45394035262116134,0.31344419204857,0.2959223448859263,0.9337524519907675,0.053374117472127156,0.71282350750852,0.6454545454545455,0.0,14.402995946980429,0.3090909090909091,0.9818181818181818,0.9444444444444444,0.5869565217391305,33.391740990275544,154.76821988482797,10.036608127237134,11.650897051406888,1.3307079160817417,0.5767540617885396,0.2159703286443747,114.12238344247442,4.200458935315969,45.44580631088501,2.0925689645672487,low,0.004356003644640909,0.6846585782563137
formula_initial,21,60021,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1078996.7957790766,14.445476566400414,1.3270749670794815,19.17023033880325,4837.510125717755,4.530033009516889,637.4388168042648,48.14791460878064,0.09555167417221158,1.6136851424994685,2.284981908803724,184.50960111616817,0.21396152776332025,0.7603344668213113,0.06431814517354781,0.3889595306074041,-0.8167898170004725,0.1807705850614235,0.5360854117511602,0.9006296664278701,0.05057543274339911,0.8032863466994487,0.5,0.0,6.686158569042526,1.0,0.0,0.5,0.0,37.68468212872247,194.08030795564054,12.818834999413525,7.790098862714235,2.8165963648134937,1.0445795314583595,0.3835003595386878,98.77473165997264,2.5558490411448695,13.064427853947889,0.9969115919121363,low,0.0,0.49677838144553305
formula_initial,22,60022,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1318929.9587860508,23.306181057857255,1.0561515321753348,24.614858833411706,2614.3372717520833,3.50942229037683,702.6061184356389,44.70900556779715,0.10094182142482931,2.5222912992204423,-0.5262961842311622,145.99756356886516,0.04839761520367847,0.8357827346138443,0.05275969823374745,0.4617127150304278,-0.6589837997004915,0.4026449830897182,0.5492463645775396,0.7748645388285343,0.018977026618942953,0.9454815028836112,0.5,0.0,13.121804626504641,1.0,0.0,0.5,0.0,26.498844305238396,147.18517927015262,8.85304846476695,10.135970056946528,1.1543751000464162,0.4230738110303988,0.194556876097582,167.2373465553356,2.4611288726610017,30.69497013989388,1.3899894948365612,low,0.0,0.5
formula_initial,23,60023,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1057963.5264137895,16.33588605837009,1.1015075033059563,17.994101066445815,4563.031987419029,2.898099461284671,829.4507245707107,41.73283691503063,0.08775308380724767,2.388807499939051,2.7292701530892174,141.47217308248483,0.039447540186063945,0.8132685973349233,0.0617190770107474,0.46545563852097016,-0.721309043431712,0.2034724203308841,0.28943618216471834,0.8070412597229316,0.021317901232682485,0.9596641783287819,0.5,0.0,10.215904015618321,1.0,0.0,0.5,0.0,22.08388400660964,142.5386158348049,7.558712204811316,4.839739030429385,1.9512247904899418,0.6209100734196202,0.33679323801856104,126.24018383411325,2.5965676113852103,19.158969266978755,1.7175992027665954,low,0.0,0.5
formula_initial,24,60024,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1051107.062306739,18.963850694817374,1.150470598418319,21.817352657182198,2694.1685668022546,2.6074051733606938,729.7727840578266,51.164241182766204,0.11243996003967181,2.544050752019465,-2.2036680749309108,196.67437997363248,0.3203694809155058,0.7363358986996803,0.035565971422902055,0.3856812198083449,-0.6583173915425649,0.3910606252732602,0.27878055012069336,0.8764683008933214,0.03867471760941274,1.0863953026086461,0.5,0.0,7.140154539572698,1.0,0.0,0.5,0.0,18.870960630018793,213.363158852601,7.580776074021486,7.004372652308461,1.7245089476829416,0.28630881076219244,0.2176127479042693,102.2545446669845,2.5095789332390797,20.951504678408003,1.6552256053566465,low,0.0,0.5
formula_initial,25,60025,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1243970.1602559108,14.922991668765967,1.2293255767937965,18.345215340694743,3844.2199294394018,4.103531095959851,806.1647549370925,28.02441670854237,0.035300587584388865,2.667781064640942,0.9738068634831283,195.18752127161468,0.34029557331303795,0.8933159208950145,0.058640267649669134,0.35758850543391874,-0.7706194867663096,0.41908373477739747,0.37296641533190694,0.8694600865722595,0.046989886736688746,0.901821194493482,0.5,0.0,1.0217658815601354,1.0,0.0,0.5,0.0,30.261522754998786,202.96371492895668,7.818502145933885,7.871954079227665,2.340711473648858,0.6609771034256237,0.3075130544425201,90.38667501290126,2.4770880233256682,15.236084263007143,1.584119296183803,low,0.0,0.5
formula_initial,26,60026,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1341598.702272072,12.200389091397966,1.229953757630233,15.005914407515833,2943.532734386116,3.473571946049109,739.8590216250607,25.970646996891727,0.08503793118355675,2.6219013036808203,1.9804942953617557,202.04111028322362,0.21289741370267,0.7561134141114032,0.05597811583151299,0.45044482375238226,-0.5762558128678574,0.43103269009192546,0.42464874070053626,0.8377660927675374,0.05301045921913594,1.098441718939585,0.5,0.0,1.720092037201205,1.0,0.0,0.5,0.0,22.508067805859543,212.61591029540185,5.946454017429786,7.646617121977982,1.8775256754174519,0.37332534852945937,0.23759579738658543,70.57757054336663,0.9793584510871802,7.509925017590908,0.8234810596504746,low,0.0,0.5
formula_initial,27,60027,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1011102.0091783085,13.321463435439197,1.2680764193998981,16.892633654378404,4329.396121905412,4.520090633766223,793.6601466882746,53.46410330660842,0.10184061493763424,1.5883989777982375,-2.819744050210675,202.02226032185905,0.24270407160968668,0.8122359495368672,0.05418309804737879,0.46046305733745174,-0.3728427838510105,0.3589598510019417,0.3004980446363843,0.8563187064615021,0.051282934768329444,1.0323180816956563,0.5363636363636364,0.0,0.6255231924672096,0.9272727272727272,0.14545454545454545,0.5204081632653061,0.6666666666666666,44.03689125863709,211.3828949004286,16.473478658225297,10.17160130851136,2.745480856257165,1.075388002725576,0.34907211694566836,79.91485622493552,3.285498709035851,17.229103953930856,0.9972085365817328,low,0.0008257539377624496,0.5329511522931338
formula_initial,28,60028,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1811481.5653729446,13.077186313189856,1.3064395438028662,17.084553321228842,4267.883340026918,2.4589098375863228,628.6417688943899,45.866643517618236,0.10309576914625682,1.4610836021800915,-0.5785815587696015,165.05139994084817,0.10719616789793017,0.878337526495701,0.06304318339236227,0.32303162519954054,-0.8178834840271968,0.2540621667696857,0.468480999492422,0.8030450133254562,0.03782472025435458,1.0045079860530577,0.5,0.0,2.303126180884611,1.0,0.0,0.5,0.0,15.259383449717596,167.3823305270701,5.573351400949397,3.575398443206124,2.143104779614085,0.3850679625903407,0.32763709606244,102.06903720023077,0.8898315248966882,5.977838713405722,0.798291244245885,low,0.0,0.5
formula_initial,29,60029,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1426508.8199145969,18.007713631372823,1.3098858354462448,23.588049014507522,1182.6323724381293,3.373553201801543,580.2295795975681,44.23630252974991,0.05993353182279594,1.4270905358411816,1.3055768181092446,192.72618716556954,0.30052479808660604,0.8863048228000798,0.04088007794615505,0.5482722967855493,-0.5571377310980963,0.17176917822925952,0.4493415252091902,0.736713833644277,0.023907366161808087,0.8691938318612713,0.5,0.0,10.661791629331255,1.0,0.0,0.5,0.0,22.21751954293637,199.5565223782518,6.886976558403736,18.78649702200563,0.7080060104870838,0.14976044632515928,0.09428485188160032,118.202345547981,1.7801664897879945,36.199576293378115,1.292415092959603,low,0.0,0.5
formula_initial,30,60030,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1542127.110855345,13.208095299853134,1.1823193612790885,15.61618679863569,5585.085921051161,4.5133657152524425,535.0877921371247,36.78064335070997,0.0654800147824401,2.202922529867852,-2.025148472468972,148.82204717045636,0.25509091189287025,0.8093290674246234,0.05285562260044448,0.46754383708511127,-0.36470957992311415,0.4331753613729511,0.263209352788896,0.8366188543121278,0.037920767539938234,0.8076060928974312,0.5454545454545454,0.0,9.438465714390993,0.2727272727272727,0.8181818181818182,0.6,0.5294117647058824,29.961333843940356,156.170193939665,7.813295114350534,5.3645251420413915,2.6166718543807574,1.0061616367047421,0.4217909790880631,99.99466866685756,2.6801921628616685,14.746755515338672,1.7151484256232747,low,0.001517106871519959,0.559108507298225
formula_initial,31,60031,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1543921.4315311343,14.669759117845247,1.057679202441219,15.51589912376736,4178.940784931628,2.533419985397352,541.0882217427657,53.36781050671755,0.10892315373153079,1.401721405192158,0.8755872325175611,144.65274106503762,0.2575755687048738,0.7512024482742062,0.04236531716719201,0.46396169226380096,-0.777829136626032,0.2173146605301529,0.2786463704708488,0.9139011201242164,0.05256869778587918,0.9230796224601348,0.5,0.0,6.194023772085906,1.0,0.0,0.5,0.0,15.564856653102595,153.97364899537794,5.844696803378537,3.724593731795904,1.930340284774595,0.39251506028513544,0.31450945966127897,100.76983448143861,1.5226077590951645,11.35622463744927,1.30255495735469,low,0.0,0.5
formula_initial,32,60032,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1187312.2495018262,18.325154156285517,1.1162460455806198,20.45538086160897,2404.9210525820704,3.196820491540661,822.2984780046411,32.732792265780375,0.05797999736242125,2.708581428019409,3.0936394879957865,182.20196670009693,0.3435245294705368,0.8286064312202073,0.059595122765084205,0.32179760646417255,-0.6169798342666255,0.33300237829631335,0.33002362243996,0.7368907191644064,0.023489282433815106,1.0052369282534632,0.5636363636363636,0.0,7.909407734004219,0.2727272727272727,0.8545454545454545,0.6521739130434783,0.5402298850574713,23.187106946345327,193.22773427548893,7.422539929252341,9.641525205765166,1.3940923383055726,0.31979641128277186,0.1904813014616158,105.86151588594053,2.042887560484232,21.09758444377599,1.3761378045493435,low,0.002744471907755346,0.5883366108061617
formula_initial,33,60033,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),1136214.9577722112,17.610625554426573,1.4106393513693862,24.842241409305437,4249.725430186822,2.4844928981562453,532.7173640021773,48.99254781083896,0.07929636855264556,1.6480410415607323,2.6569583115757824,179.0449053334402,0.024523021230371637,0.898584645293593,0.04580632617169938,0.5708181765466238,-0.6386339488737361,0.22846776315877193,0.3261705747045802,0.9662395833847242,0.04821034299006145,0.8938229907071287,0.5,0.0,8.162265996657105,1.0,0.0,0.5,0.0,14.374764334319647,179.51863014820324,5.484525628348995,3.3825160167318664,2.2887146631993662,0.3556280328123764,0.3313962673002983,138.382525472686,3.066679325205981,19.291079178536595,2.795756217597567,low,0.0,0.5
formula_initial,34,60034,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1741901.3315429483,17.40491315149712,1.4159486724873411,24.64446367161981,3700.310481801784,4.233301760022309,888.5827962317055,29.521329230116052,0.03153814447819962,1.3058618493547118,2.5671096825538626,172.97889995753832,0.22794258687083951,0.8863584708802748,0.046481319198621335,0.3720799895459415,-0.6623263499052713,0.2260754763363485,0.46838923445304687,0.8508237994147634,0.021575151912336443,0.9363300075440176,0.5,0.0,11.458439351526195,1.0,0.0,0.5,0.0,34.09408143550219,177.67981465086257,10.406881315138207,9.213843433727439,1.9724114416715546,0.7360529931143344,0.2879034622022564,138.70153860778,4.456689843041523,32.53079734599627,2.1412225757579595,low,0.0,0.5
formula_initial,35,60035,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1670646.543053768,21.24829763048686,1.2532590367731764,26.62962102145373,4497.197408147493,4.540471546930499,979.0707391285911,26.50831535276917,0.06841713675231972,1.7488859034507356,1.9570600944802807,156.78974385420335,0.28572960955932536,0.7490236267140391,0.06212910392113368,0.4249736460024355,-0.7351740932386368,0.36777122569187815,0.670011254768639,0.8438977193695916,0.019267239894429418,1.3378159751374796,0.5,0.0,7.312667524500576,1.0,0.0,0.5,0.0,38.80201576380053,168.13553684101709,11.361118484015854,8.628043699728103,2.268416101496728,1.0307024876733208,0.34559718939644996,158.38187168387694,2.845956044774867,18.062808483272715,1.2524981799894481,low,0.0,0.4954375810834394
formula_initial,36,60036,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1461755.1305300263,20.057952342890168,1.5411321190864453,30.911954598733256,2672.380111890097,4.484287234112278,630.8207870123971,24.93903856571068,0.08055292926247447,2.176744806305714,0.6498776584160897,130.98986197616983,0.2058496479732465,0.8353612925466524,0.07719143144612198,0.4958034627513857,-0.3887838051494084,0.28443170373563753,0.5816806548630624,0.7878555111837945,0.0338843615330254,1.1708755990425903,0.5909090909090909,0.0,12.879338805808604,0.18181818181818182,1.0,1.0,0.55,27.863455638024817,135.69924084998004,6.862678060477547,10.426456743205518,1.0879198573382127,0.46546529798715514,0.19469763631441983,227.79754997234977,4.053222526716198,53.63933119081063,2.9530909733758874,low,0.003262663902499902,0.62027306603159
formula_initial,37,60037,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1615690.063844667,20.80768199835317,1.4152317476515475,29.447692159107003,1842.930815472579,4.255293776344486,971.951738730518,51.744177410312375,0.05735803337859442,2.018762099263702,-1.2738561112524007,125.16445132853659,0.5316552282058118,0.8589084571319788,0.05845165090370748,0.3915621269632563,-0.39101937905814593,0.3570963982290312,0.6688903818200744,0.8288903818200745,0.05000651489055817,0.9849681976139584,0.8545454545454545,0.0,23.447259373123163,1.0,0.7090909090909091,0.7746478873239436,1.0,44.471871131132474,134.99087864267403,19.286324975395193,24.13105839772322,0.7463365501749097,0.5131425426494953,0.1340782396018696,218.14579218390125,4.719347403818696,91.03890965048528,1.2234957696293802,low,0.007972352984654506,0.9149303860499861
formula_initial,38,60038,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1709811.7603006489,13.152532650026972,1.4200403915702768,18.67712761448515,1684.9703278863783,4.287270232951925,883.1202072884071,30.640010386477,0.036688674299439505,1.2758238465808893,0.8832109235038397,185.9085095073211,0.3055234799564197,0.7439014310782748,0.03704433846102458,0.5427044183899451,-0.3858037321790081,0.3044210911838777,0.4121255787242216,0.8213361260942208,0.03323128987353736,1.191769386686596,0.5,0.0,5.762686975019641,1.0,0.0,0.5,0.0,35.070226537107004,200.52596871735696,11.292141245086874,20.813557340857745,1.0136409217782556,0.33650324407596155,0.13446377158516962,93.14069261927226,2.4955935427976303,35.446187331536535,1.1050134286459818,low,0.0,0.4999157281554716
formula_initial,39,60039,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1686468.3089140935,22.301944561020065,1.504533812599286,33.554029678769425,1667.251208847191,3.5181902455205263,924.2077174394694,56.42354237066793,0.033599524459008094,2.0094419463201385,1.8915759085321815,131.73951685457888,0.40289452596698816,0.8537416106566578,0.040652177232497345,0.3443090629494415,-0.46969511927267005,0.33454736032357746,0.4586101352555733,0.8683646673419821,0.024443332265818754,1.0526075431546058,0.8727272727272727,0.0,47.27408730031401,1.0,0.7454545454545455,0.7971014492753623,1.0,34.25959863022196,139.6509047793829,15.878382180260413,20.548552280799072,0.6984994194300904,0.3540284353893613,0.12240101920981482,240.27076467407971,11.314438438572976,233.2097828785461,3.562843591407816,moderate,0.010879499107688696,0.9090422301614655
formula_initial,40,60040,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1221878.1007164347,20.887265321390586,1.4625717325232876,30.549123828779816,4174.1472646288385,4.128987828151347,795.246054804921,52.11955650203583,0.03236685833640572,1.8318129527236677,0.7280802326856182,154.28627829566395,0.27195824656190537,0.8348769003365969,0.06409023944892078,0.4572707388070849,-0.5079605321554609,0.23287277007582696,0.4870049899159827,0.8171451845742631,0.04377429500826786,0.9734757869478031,0.509090909090909,0.0,15.258320093407242,0.01818181818181818,1.0,1.0,0.5045871559633027,38.33754792385128,161.4737900037216,15.663588223782659,9.184522129518164,2.022046136559858,0.9542882842749412,0.3177667231030853,189.18936520952244,7.3041593677081105,52.00666322786859,2.3315728373840643,low,0.0002371280789518943,0.5072200042928545
formula_initial,41,60041,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1176931.646304794,19.07873197867294,1.2929111411385459,24.6671051340225,3181.8303290829235,3.9705052252023374,686.6846850190346,51.16490199475809,0.05113507976323885,1.7287707814095534,1.2257328749281529,165.1545537422882,0.3647474956353034,0.7965075034189368,0.049346915331647465,0.47246345698048686,-0.7375821917659525,0.4181950458832888,0.6539392195472847,0.9131160322763789,0.02349233215197631,1.1722875766267624,0.5,0.0,12.130348774986523,1.0,0.0,0.5,0.0,33.161973825058354,177.54731799769462,13.801375475066498,10.422294841414876,1.6947763237571853,0.6157141820423055,0.24752243616175879,138.93256970709515,2.9390043598804376,24.967074225959358,1.0647505262029968,low,0.0,0.5
formula_initial,42,60042,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1650480.347284294,22.157106688027035,1.4760897694333157,32.705878502439205,3583.3974469088043,3.7877088293090106,845.6491413700062,54.94911788834207,0.027726244447021806,1.8900145007175315,0.6403284789305599,184.1024512597966,0.5596790848053488,0.7736033642623544,0.0499945555322067,0.30511020928052573,-0.4465927857920241,0.16645590984976666,0.6674466644335215,0.8274466644335216,0.025944012162786155,1.135245663048708,0.6545454545454545,0.0,6.190763409605289,0.8363636363636363,0.4727272727272727,0.6133333333333333,0.7428571428571429,35.69730874105383,207.62327264999269,16.339018332114623,9.961861409442006,2.2319901153985033,0.7238206654467506,0.287926128484983,157.52510826459297,2.9481659429317326,19.016888856572873,0.9021857626345463,low,0.004329330697350833,0.6926726603323475
formula_initial,43,60043,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1072767.2417538592,13.317313658742666,1.1764437250926894,15.667070088918974,1844.0612753454268,4.044612966560411,648.5741276023286,38.23758572136381,0.069512071805185,1.9100780542069087,0.1736762612106535,157.1155140476409,0.38753506072614474,0.7424986551667446,0.05765786066477601,0.3218079948841166,-0.6363820234113373,0.4261489254697718,0.6079625202200105,0.9009267521618907,0.0420417557060504,1.2598808679476,0.6636363636363637,0.0,13.246233792656092,0.41818181818181815,0.9090909090909091,0.8214285714285714,0.6097560975609756,28.913396410682456,172.90622658458415,9.324007906354867,15.679195044788543,0.9565490301322007,0.312937634642816,0.14261294202114783,90.61021339942774,1.1879874798171737,17.880696769405702,0.6370583829125077,low,0.005659534470184415,0.7145721738680234
formula_initial,44,60044,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1546289.833676202,17.8082811523242,1.2152826892576478,21.642095809852837,3854.683483598047,3.12507178985697,598.8262773749818,46.82355603769726,0.06058020565765639,2.0691551710515332,-1.4400834875774502,133.3372436477729,0.6826424407905376,0.8395422438679477,0.05645444046830147,0.4180636774530904,-0.5958200175420706,0.34508116411259604,0.6197984219382021,0.8621536412509233,0.04688631822840981,1.1430448081463127,0.5,0.0,4.552010758183716,1.0,0.0,0.5,0.0,20.879064118008856,148.3742310840453,7.779095916873029,5.41654436916825,1.7158070938536887,0.4904341495218929,0.2874465537894336,145.86155326118492,1.5905801902959167,13.34648554801095,1.022342575083766,low,0.0,0.5
formula_initial,45,60045,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1841937.850280153,17.60697057001199,1.537890629898599,27.077595060521833,1673.3021650610342,4.802176066731274,721.896510019886,44.52973107729001,0.06714099630562563,1.2720748402226896,-1.9993231714497484,148.46598857267713,0.6670943781741514,0.8131660041885531,0.07577578093588946,0.44868962684611324,-0.603352587974237,0.3889876674603395,0.5238736392805519,0.8368940189959942,0.03862830233412777,0.809021934010331,0.6181818181818182,0.0,26.098803375687115,0.23636363636363636,1.0,1.0,0.5670103092783505,42.07086552592136,167.71480293171587,15.372763152270911,25.14241982373029,0.8419126285752745,0.4160486786343924,0.1285147479464705,161.45023925852462,5.748481015275053,98.30279990575916,1.869696735172125,low,0.00280911306920943,0.6349787971735974
formula_initial,46,60046,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1152756.0742174205,14.780030602689994,1.4575558232232408,21.542719672368506,2820.5277119460775,3.988983521448632,883.5294578099991,42.65124640282292,0.03540149798484062,2.366545864750175,-0.5174372187626322,183.41477884417847,0.30839905634861015,0.899535375241466,0.08361037779908242,0.5430520776532531,-0.4615503969221932,0.3091764171893835,0.5054510828959498,0.9640163471161971,0.04898912874723424,0.8233919818028186,0.5,0.0,5.528540067730418,1.0,0.0,0.5,0.0,35.500443849850846,190.41523995735096,13.568928439783527,12.586454548732881,1.611214383229711,0.5758926658741523,0.2227230880988784,113.13548052768058,3.801854363398428,33.97206580002497,1.400941268232925,low,0.0,0.499399467380179
formula_initial,47,60047,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1139914.8105874225,13.319966958118082,1.3510359398346443,17.99575407782747,5467.977596602945,3.1394898701941463,593.4732113455644,55.08596442321347,0.033859419840031074,2.380129099496634,0.6144523578799208,178.07066606083163,0.2842645654354648,0.7547994845056436,0.0651994067076639,0.5313785723089068,-0.5819941363883472,0.19261240013952644,0.546200242780781,0.947416111088486,0.02616220468247344,1.0417057854589737,0.5,0.0,2.6996251241965226,1.0,0.0,0.5,0.0,22.479982595994972,190.6196584848753,9.662553953305336,4.111206053580206,3.126912066202208,0.7068182975932046,0.4318753989365005,94.40660119142613,1.519730873555716,6.997305383663219,0.7864022705072975,low,0.0,0.5
formula_initial,48,60048,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1006919.7345514429,23.685279111375444,1.3555028886864202,32.10546425481354,5024.004244725263,3.051359617130904,773.1788633609777,49.83366181202213,0.06700718086253317,2.3961842538575855,0.7256792185332164,172.56525255741292,0.23799521384930888,0.8916857614540281,0.05422595668451126,0.5492612223097909,-0.7089708694664634,0.36536056266595335,0.5462865864457307,0.9762365138895288,0.02929832752139918,0.9855034136158545,0.5,0.0,10.989054987381827,1.0,0.0,0.5,0.0,24.125729566563045,177.36395085656952,10.7579384927874,4.802091795979834,2.673231725893945,0.7074391204564763,0.39074092743893063,181.0145979482412,5.877115997925529,31.65245982097827,2.7315251903818787,low,0.0,0.5
formula_initial,49,60049,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1118189.4832337417,18.45623555204381,1.1778478446779344,21.738637265843067,1333.171371776339,3.041724418259755,753.2650157423595,24.030706683724752,0.07645697815789088,1.7859747758845366,1.1048323364948534,132.58325223348524,0.3120035396402778,0.8421345503081847,0.0777310885790877,0.38710163004502757,-0.7346394972311041,0.15518021902360637,0.4539216587004329,0.7901735173104939,0.04081978026306303,1.1454678330585057,0.5363636363636364,0.0,24.508222798842603,0.07272727272727272,1.0,1.0,0.5188679245283019,18.903416115551686,139.56686555187343,5.619078615431273,14.17928446090503,0.558199648806945,0.1562274272776047,0.09785905855089701,155.7578668825472,2.151262430884868,55.48602896556743,1.9142483831575252,low,0.0019236542295506213,0.5536765244295919
formula_initial,50,60050,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1567607.5951697344,12.523657437178317,1.1259549368762098,14.101073919137388,1792.6790007631532,3.371805247590169,648.9632428174178,46.88520685220813,0.03453905243752344,2.1751183740732283,-2.2423430539703713,177.58628994056684,0.6255481846492321,0.8849585914676933,0.047271468318638044,0.4932861222123456,-0.5566854500335273,0.16749844392431584,0.46816827726477905,0.7550211018009596,0.05327845812900542,1.003815976265495,0.5,0.0,3.8885013555891987,1.0,0.0,0.5,0.0,24.317895782774514,190.99722305266013,9.585067471911579,13.565114430649466,1.0271901329117397,0.25057843263385016,0.14164873624418306,73.82868553669789,0.7281859068792258,10.20636841439846,0.37985434584217986,low,0.0,0.5
formula_initial,51,60051,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1138010.1941794767,14.185882028173376,1.2089170589893836,17.14955478066971,2356.608635300599,5.104443774291212,790.1564736936562,46.702289476877276,0.06914969505257612,1.2402997219827732,-3.0035239040840236,127.70884189125235,0.6200496944971151,0.872293394775882,0.0897766566309368,0.3283277611997614,-0.7652459321428473,0.17888055878586576,0.45153437471276503,0.7621716722872386,0.02583685270784364,1.1706709497064243,0.9636363636363636,0.0,19.782300412572628,0.9272727272727272,1.0,1.0,0.9322033898305084,49.41609513239881,139.45814403140488,17.862753591745832,20.969156436149397,0.9859447994622101,0.7220804683910892,0.17294707670820816,122.9727736575052,3.237298996104668,47.27265802515868,0.906159002719655,low,0.009382294622716728,1.0307777010819354
formula_initial,52,60052,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1717980.6665144225,13.688969841121764,1.474802139038508,20.188522002920003,4720.387838178938,3.6098523259387596,632.0435960203929,51.79378136443566,0.06753954945995957,1.9855991212155357,-0.6739450124533906,139.624794823743,0.4724606206907803,0.7233105083705581,0.07268340274538318,0.5180337367679386,-0.5303326840205926,0.3298101633203816,0.6232768456201484,0.9585963544510856,0.05056185196844781,1.0654894403206734,0.5,0.0,3.358579122175975,1.0,0.0,0.5,0.0,27.652303582954918,158.05196651685117,11.105499669332888,5.85805754334432,2.2381997416392267,0.7824944068567495,0.3575204758973155,127.73344392882038,2.2625658752606235,14.553994340195231,1.0186691020794638,low,0.0,0.5
formula_initial,53,60053,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",1634457.427432836,22.263696821519837,1.2502962301881104,27.836216205997268,4845.0066042783255,3.934045297622224,807.6798282141827,57.31683270740797,0.06253519606461827,2.3113538114585337,-0.7999369574005386,125.22619464740292,0.3543655052506822,0.8594543360603945,0.05230253161915498,0.5538126671882024,-0.6525844816566803,0.43421017864927525,0.5327970487371612,0.7741904880956434,0.044958035032867015,0.9253303183597528,0.5,0.0,16.6876145455259,1.0,0.0,0.5,0.0,37.433023195479514,131.68790437224163,16.145252647103938,7.726103647087854,1.9140862991612504,1.1442504926493573,0.3501139397725962,211.38020487677252,5.335223093916542,40.13015895333957,1.6522575429854145,low,0.0,0.4970803721654246
