index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
983,0.6147592245153221,17.709123008706683,0.0005580531793242378,-0.0011903537650246533,0.00013533829683696843,0.998816561500566
984,0.6153846153846154,17.727138393252673,0.0005796247440115621,-0.001180499013134381,0.00013533925869256233,0.9988065825306933
985,0.6160100062539087,17.745153777798663,0.0006010017451201973,-0.0011702822574934056,0.0001353402316402044,0.9987958358700956
986,0.616635397123202,17.76316916234465,0.0006221792741966276,-0.0011597072225211387,0.00013534121580518492,0.998784314643533
987,0.6172607879924953,17.78118454689064,0.0006431525514653862,-0.001148777644068362,0.00013534221131414808,0.998772011480727
988,0.6178861788617886,17.79919993143663,0.000663916921508283,-0.0011374972650664934,0.00013534321829510485,0.99875891851175
989,0.6185115697310819,17.817215315982615,0.0006844678487376673,-0.0011258698314540133,0.00013534423687744664,0.9987450273621028
990,0.6191369606003753,17.835230700528605,0.0007048009126807218,-0.0011138990883902923,0.00013534526719195835,0.9987303291474775
991,0.6197623514696685,17.85324608507459,0.0007249118030922336,-0.0011015887767662973,0.00013534630937083204,0.9987148144682066
992,0.6203877423389619,17.87126146962058,0.0007447963149138326,-0.0010889426300207089,0.0001353473635476804,0.9986984734033882
993,0.6210131332082551,17.88927685416657,0.0007644503430978206,-0.0010759643712692755,0.0001353484298575503,0.9986812955046896
994,0.6216385240775485,17.907292238712557,0.0007838698773142431,-0.0010626577107542123,0.00013534950843693683,0.9986632697898248
995,0.6222639149468417,17.925307623258547,0.0008030509965599747,-0.0010490263436196434,0.00013535059942379671,0.9986443847356998
996,0.6228893058161351,17.943323007804537,0.0008219898636888005,-0.001035073948018166,0.00013535170295756257,0.9986246282712252
997,0.6235146966854284,17.961338392350523,0.0008406827198817447,-0.0010208041835526212,0.00013535281917915681,0.9986039877697888
998,0.6241400875547217,17.979353776896513,0.0008591258790768918,-0.0010062206900562608,0.00013535394823100568,0.9985824500413869
999,0.624765478424015,17.9973691614425,0.0008773157223780076,-0.0009913270867135833,0.00013535509025705347,0.9985600013244078
1000,0.6253908692933083,18.01538454598849,0.000895248692461403,-0.0009761269715230122,0.00013535624540277695,0.9985366272770648
1001,0.6260162601626016,18.03339993053448,0.000912921288000229,-0.0009606239211018033,0.0001353574138151995,0.9985123129684703
1002,0.626641651031895,18.051415315080465,0.000930330058125504,-0.0009448214908324181,0.00013535859564290577,0.9984870428693523
1003,0.6272670419011882,18.069430699626455,0.000947471596942894,-0.00092872321534874,0.00013535979103605604,0.9984608008424017
1004,0.6278924327704816,18.087446084172445,0.0009643425381240792,-0.0009123326093595249,0.0001353610001464011,0.9984335701322488
1005,0.6285178236397748,18.10546146871843,0.0009809395495913875,-0.0008956531688054336,0.00013536222312729662,0.9984053333550629
1006,0.6291432145090682,18.12347685326442,0.0009972593283139792,-0.0008786883723451056,0.00013536346013371832,0.9983760724877683
1007,0.6297686053783614,18.141492237810407,0.0010132985952335295,-0.0008614416831647937,0.00013536471132227654,0.9983457688568718
1008,0.6303939962476548,18.159507622356397,0.001029054090337076,-0.0008439165511050151,0.00013536597685123144,0.9983144031268957
1009,0.631019387116948,18.177523006902387,0.001044522567894079,-0.0008261164150969314,0.00013536725688050797,0.9982819552884089
1010,0.6316447779862414,18.195538391448373,0.0010597007918744363,-0.000808044705900073,0.00013536855157171088,0.9982484046456516
1011,0.6322701688555347,18.213553775994363,0.0010745855315635623,-0.0007897048491322515,0.00013536986108814015,0.9982137298037436
1012,0.632895559724828,18.231569160540353,0.0010891735573900648,-0.000771100268581626,0.00013537118559480606,0.9981779086554735
1013,0.6335209505941213,18.24958454508634,0.0011034616369810291,-0.0007522343897899465,0.0001353725252584447,0.998140918367659
1014,0.6341463414634146,18.26759992963233,0.0011174465314591911,-0.0007331106438952795,0.0001353738802475334,0.998102735367071
