sample_id,family,equation,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,mean_width_um,residence_s,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v9_score
2,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5818181818181818,0.0,0.0,0.2545454545454545,0.9090909090909091,0.7368421052631579,0.5494505494505495,29.87350443747114,217.8032338583021,7.465508721584944,3.406282150733649,2.1096550360436943,low,0.002738821017448326,0.6064675709752168
32,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5636363636363636,0.0,0.0,0.2727272727272727,0.8545454545454545,0.6521739130434783,0.5402298850574713,23.187106946345327,193.22773427548893,9.641525205765166,2.042887560484232,1.3761378045493435,low,0.002744471907755346,0.5883366108061617
11,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5636363636363636,0.0,0.0,0.2,0.9272727272727272,0.7333333333333333,0.5368421052631579,23.212225368183763,174.17251778267348,11.688222413994282,1.4156625911411889,1.0467055105296972,low,0.0027415020588068164,0.588309882165625
85,tapered_c_spiral,"theta in [-pi, pi]; r(theta)=a+b theta+c sin(2 theta+phi)",0.5363636363636364,0.0,0.0,0.21818181818181817,0.8545454545454545,0.6,0.5222222222222223,7.507285650367383,174.31617887882038,2.7221668730888644,1.700180461257964,3.0465909600999557,low,0.004843779503961842,0.5799576518992929
137,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5722222222222222,0.0,0.0,0.14444444444444443,1.0,1.0,0.5389221556886228,41.9232237254027,143.3937799029698,20.491154090233955,4.835587782586553,1.3925801680070948,low,0.0017227258737371454,0.5794188866153732
121,logarithmic_dean_spiral,r(theta)=a exp(k theta) with small sinusoidal curvature modulation,0.5545454545454546,0.0,0.0,0.10909090909090909,1.0,1.0,0.5288461538461539,29.3594585714131,180.7170787159611,8.306089780468618,5.048072156195509,2.30791531365326,low,0.001857849469968248,0.5712660997751688
30,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5454545454545454,0.0,0.0,0.2727272727272727,0.8181818181818182,0.6,0.5294117647058824,29.961333843940356,156.170193939665,5.3645251420413915,2.6801921628616685,1.7151484256232747,low,0.001517106871519959,0.559108507298225
49,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5363636363636364,0.0,0.0,0.07272727272727272,1.0,1.0,0.5188679245283019,18.903416115551686,139.56686555187343,14.17928446090503,2.151262430884868,1.9142483831575252,low,0.0019236542295506213,0.5536765244295919
19,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5363636363636364,0.0,0.0,0.07272727272727272,1.0,1.0,0.5188679245283019,22.913719037236188,192.53946464366965,5.569668852026967,4.511756305134892,2.6164999979990755,low,0.001586980983075827,0.5506464652113188
14,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5272727272727272,0.0,0.0,0.8363636363636363,0.21818181818181817,0.5168539325842697,0.5714285714285714,19.442055669815275,152.21440263379054,4.511521276925015,1.137964911058595,0.8394543349221818,low,0.0014027697346361088,0.5398976548844522
