case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_3526.37kHz_V_10.9142_u_5553_split_0.42006,111,spiral,True,1.0,3526367.8983267313,2.9134654924205985,438.369806057215,121.50271480739185,10.914195365032532,5552.771481362092,0.4200596389416631,0.4928571428571429,0.5,0.5,B_live_outer_dead_inner,0.0,0.9857142857142858,0.007142857142857143,31.596344524490043,33.56557225969824,1.9692277352082002,inlet_focusing_lhs,111,1117.6627404107194,0.40477484844126366,0.27421746499817284,0.0,1.0,1.0,0.4972494399303716
spiral_dep_1_sign_1_f_2925.14kHz_V_2.16379_u_2323_split_0.681845,111,spiral,True,1.0,2925144.033184905,2.7258497896151663,331.52207308919674,141.38267460134995,2.1637930900410147,2323.4037032417154,0.6818447423026743,0.45714285714285713,0.5214285714285715,0.5214285714285715,B_live_outer_dead_inner,0.44285714285714284,0.4714285714285714,0.02142857142857143,26.39645055691753,27.573166736784824,1.1767161798672952,inlet_focusing_lhs,23,1668.4514012516934,0.3878772565353801,0.7886664234184971,0.0,1.0,1.0,0.4966185066295356
spiral_dep_1_sign_1_f_1299.66kHz_V_11.5585_u_4101_split_0.287013,111,spiral,True,1.0,1299663.338528656,6.094979754368909,197.94208549877712,191.70303187230718,11.558481142615253,4100.819907673489,0.28701320711313183,0.4857142857142857,0.4857142857142857,0.4857142857142857,A_live_inner_dead_outer,0.0,0.9714285714285714,0.02857142857142857,21.740732713345526,26.414942783750345,4.674210070404818,inlet_focusing_lhs,120,996.4652775453744,0.09945558836009505,0.6967297363920286,0.0,1.0,1.0,0.463502592389274
spiral_dep_1_sign_1_f_4509.52kHz_V_18.2524_u_949_split_0.470185,111,spiral,True,1.0,4509519.60463686,1.5853055838236292,272.7301217042649,127.9592669954803,18.252439304781717,948.9172515748944,0.47018511556274845,0.5785714285714286,0.25,0.5785714285714286,A_live_inner_dead_outer,0.3,0.8571428571428571,0.17142857142857143,-7.311647024536905,23.661444297736654,30.97309132227356,inlet_focusing_lhs,52,2066.487977183186,0.527478884403155,0.827012697909956,0.0,1.0,1.0,0.4555486767708147
spiral_dep_1_sign_1_f_1759.6kHz_V_13.7498_u_6729_split_0.653848,111,spiral,True,1.0,1759603.4469625833,6.045704404695926,234.07190524920054,115.69184681673045,13.749775549462578,6729.470940742647,0.6538478348488632,0.5357142857142857,0.3357142857142857,0.5357142857142857,A_live_inner_dead_outer,0.6,0.4714285714285714,0.12857142857142856,2.2395942396446245,25.70482940481359,23.465235165168966,inlet_focusing_lhs,103,1935.491871966681,-0.014020823925392722,0.4769590288599346,0.0,1.0,1.0,0.44427118022094847
spiral_dep_1_sign_1_f_555.915kHz_V_19.3597_u_5139_split_0.718584,111,spiral,True,1.0,555915.1414635797,1.631510872582269,160.89820632105176,84.27750729999431,19.35965759870921,5138.987047001085,0.7185838621063487,0.44285714285714284,0.4857142857142857,0.4857142857142857,B_live_outer_dead_inner,0.8571428571428571,0.02857142857142857,0.07142857142857142,-7.910093366291819,3.2437910961486196,11.153884462440438,inlet_focusing_lhs,2,641.7441682105658,0.04426642588418295,0.523480201725822,0.0,1.0,1.0,0.42832430990425585
spiral_dep_1_sign_1_f_853.475kHz_V_19.8087_u_6943_split_0.57471,111,spiral,True,1.0,853474.8504726096,3.1498003159915955,309.41834007459437,156.43124471528725,19.80874484164479,6942.6057619133635,0.5747100444569986,0.4642857142857143,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.8285714285714286,0.1,0.06428571428571428,-27.198806891831516,-14.731371133838413,12.467435757993103,inlet_focusing_lhs,90,1733.9612248163855,-0.30447428267577303,0.48534747855875215,0.0,1.0,1.0,0.428278882295833
spiral_dep_1_sign_1_f_125.255kHz_V_22.1029_u_1689_split_0.371173,111,spiral,True,1.0,125254.68722307378,2.8737240265280137,119.7982638604492,227.02448402822785,22.102930790770316,1688.6231654314242,0.37117329896835405,0.4642857142857143,0.4785714285714286,0.4785714285714286,B_live_outer_dead_inner,0.0,0.9285714285714286,0.05714285714285714,53.94698329834768,46.84737838395669,7.099604914390994,inlet_focusing_lhs,80,1721.7234915740455,0.438410195948705,0.5730206820288216,0.0,1.0,1.0,0.42627718862893993
spiral_dep_1_sign_1_f_4669.65kHz_V_18.9396_u_4942_split_0.354862,111,spiral,True,1.0,4669649.714546599,3.3894225356238747,258.35032866808854,193.0613716332835,18.93956017813581,4942.1717365167,0.3548621181096031,0.45,0.4785714285714286,0.4785714285714286,B_live_outer_dead_inner,0.8571428571428571,0.04285714285714286,0.07142857142857142,-59.857955496605676,-48.45608010916426,11.401875387441414,inlet_focusing_lhs,112,1378.1171684616188,-0.6474747534876041,0.3849339442835189,0.0,1.0,1.0,0.42204942099890214
spiral_dep_1_sign_1_f_702.532kHz_V_18.4627_u_3212_split_0.447119,111,spiral,True,1.0,702532.3710464311,7.751776268728591,311.4269409781291,185.67683700991304,18.462697531805702,3211.711273530487,0.4471192826349971,0.4714285714285714,0.42142857142857143,0.4714285714285714,A_live_inner_dead_outer,0.18571428571428572,0.7571428571428571,0.10714285714285714,1.8919116297758043,27.818962734668368,25.927051104892563,inlet_focusing_lhs,76,1807.0246680597004,-0.010303656752959967,0.5799327959931299,0.0,1.0,1.0,0.4175303931528382
