frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,predicted_score
1299541.5058681832,2.7312566977138837,0.004896333691015605,4.6035388259125565,0.0010153828857335794,0.00013029033644496913,0.00021888185190598912,0.25410181913862745,-0.3729985945300586,0.8188145071803486,0.5050639147853873
4729154.7036425,3.471473316274219,0.005778754989464579,2.6186134889062394,0.0010551523855625454,0.00010975141820828621,0.00023900693184115824,0.30555544289395076,-0.6519140207775882,0.22707734324355344,0.5049586576672784
4500450.986569389,5.2613053531542935,0.0038548129333335892,4.2484976173396625,0.001123582855908203,0.00035063900995841986,0.0002399611473377346,0.5588200260608346,-0.15402264375203734,0.6008970691349107,0.5048602115470536
373511.26638487494,2.1412558800405073,0.004221637679417275,3.2651212430620946,0.0019391917713059335,0.0001227280273494483,0.0002237693730356594,0.49521110533586626,-0.46054736495653914,0.6876427452363372,0.5047405749166904
1850302.2591318558,6.924768165038568,0.002765110057196516,2.6026973235796147,0.0007541554298599364,0.00021208519945537825,0.00018592737272406072,0.4375227497113565,-0.3344426465687189,0.5148561311163788,0.5045281771524316
1757742.057240208,8.520729969281655,0.007066250527610225,3.1150844176517616,0.0010615006081368368,0.0002114742066962883,0.0002262249381490413,0.42776135381159885,-0.00925028683408513,0.2828235357898272,0.5043680450402638
4592001.129671355,4.113207046494885,0.007227324748914437,2.719261729836754,0.0016091750490495973,0.00030432292823210196,0.00015164733562996488,0.4505009456916961,-0.19129929766893528,0.20381267735570896,0.5043403128928061
630441.0436168811,7.771001642161255,0.004574326994367425,1.688264402981829,0.0006700547147521749,0.00021198458969911568,0.00023428571252992263,0.7170280239985063,-0.37575170475677133,0.4518295080454501,0.5042120018298822
3847553.4228288755,4.409012167269718,0.005714049900849359,5.04205419262593,0.0016746562986136404,0.00018415966866126268,0.0002048905236886274,0.5645879274775751,-0.32412735078489435,0.4680552776999609,0.5041655847447639
4997668.85935719,8.755516218375911,0.0052320036449154846,2.6329750237576057,0.00200417152460966,0.00018156378256217748,0.00019432518582158197,0.44483822763936576,-0.19702859854199728,0.34419728795436333,0.5040652897321809
4278175.448162748,5.170989326189046,0.006681057280443028,3.778516634151625,0.002172961776781497,0.00022071204737775967,0.00022431405305023568,0.6741227544972768,-0.27041056298769955,0.21586744859268117,0.5040550524161945
1354398.9602871588,3.5138119043137994,0.0025642652328961733,2.1160140968689194,0.0010781893456933167,0.00011237150975692208,0.00023811711780087383,0.38460240243141997,-0.7134806137519902,0.691948946157265,0.5038353842377341
3732810.3562463224,5.85887322441749,0.006121457056133862,2.880554540892298,0.0012610529933211778,0.00011145496372170596,0.0001915520832023115,0.5107316099565056,-0.21837052477300445,0.3230832315054496,0.5033438603698078
