frequency_hz,live_re_cm,dead_re_cm,dead_minus_live
73677.379,0.9723187845997802,-4.2455251130394216e-05,-0.9723612398509106
74531.597,0.9724216645448197,-4.245605825377605e-05,-0.9724641206030735
75395.718,0.9725222160436435,-4.245688420033118e-05,-0.9725646729278439
76269.859,0.9726204911978321,-4.24577294089684e-05,-0.972662948927241
77154.134,0.9727165409591422,-4.245859432872803e-05,-0.9727589995534709
78048.661,0.9728104151539113,-4.245947941944107e-05,-0.9728528746333307
78953.56,0.9729021625069835,-4.246038515144803e-05,-0.9729446228921349
79868.95,0.9729918306651633,-4.2461312006141394e-05,-0.9730342919771694
80794.953,0.9730794662202039,-4.246226047590118e-05,-0.9731219284806798
81731.692,0.9731651147313393,-4.246323106500218e-05,-0.9732075779624043
82679.291,0.9732488207473652,-4.2464224289085906e-05,-0.9732912849716543
83637.878,0.9733306278282783,-4.246524067618241e-05,-0.9733730930689545
84607.578,0.973410578566482,-4.246628076619622e-05,-0.9734530448472483
85588.521,0.9734887146075606,-4.2467345112043854e-05,-0.9735311819526726
86580.836,0.9735650766706366,-4.246843427927181e-05,-0.9736075451049159
87584.657,0.9736397045683123,-4.246954884677196e-05,-0.9736821741171591
88600.116,0.9737126372262069,-4.247068940669782e-05,-0.9737551079156136
89627.349,0.9737839127020923,-4.2471856565298454e-05,-0.9738263845586576
90666.491,0.9738535682046391,-4.247305094276295e-05,-0.9738960412555818
91717.681,0.9739216401117741,-4.2474273173850945e-05,-0.9739641143849479
92781.059,0.9739881639886631,-4.247552390793717e-05,-0.974030639512571
93856.765,0.9740531746053189,-4.2476803809942995e-05,-0.9740956514091289
94944.943,0.9741167059538459,-4.2478113559764194e-05,-0.9741591840674056
96045.738,0.9741787912653261,-4.247945385354659e-05,-0.9742212707191796
97159.295,0.9742394630263519,-4.248082540342773e-05,-0.9742819438517554
98285.763,0.974298752995216,-4.248222893830898e-05,-0.9743412352241543
99425.291,0.9743566922177598,-4.248366520394927e-05,-0.9743991758829638
100578.03,0.9744133110428908,-4.2485134963605725e-05,-0.9744557961778544
101744.14,0.9744686391377722,-4.2486638998407464e-05,-0.9745111257767706
102923.76,0.974522705502693,-4.248817810738919e-05,-0.9745651936808004
104117.06,0.9745755384856238,-4.248975310851944e-05,-0.9746180282387323
105324.2,0.9746271657964634,-4.2491364838530965e-05,-0.9746696571613019
106545.33,0.9746776145209828,-4.2493014154083316e-05,-0.9747201075351368
107780.62,0.9747269111344742,-4.249470193148662e-05,-0.9747694058364057
109030.23,0.9747750815151071,-4.2496429067581026e-05,-0.9748175779441747
110294.33,0.9748221509569998,-4.2498196480012644e-05,-0.9748646491534798
111573.09,0.9748681441830098,-4.2500005107945984e-05,-0.9749106441881178
112866.67,0.9749130853572524,-4.250185591239558e-05,-0.9749555872131648
114175.25,0.9749569980973474,-4.2503749876822166e-05,-0.9749995018472242
115499,0.9749999054864037,-4.250568800754083e-05,-0.9750424111744113
116838.1,0.9750418300847439,-4.2507671334342926e-05,-0.9750843377560782
118192.72,0.9750827939413772,-4.2509700911000324e-05,-0.9751253036422882
119563.05,0.9751228186052214,-4.251177781599035e-05,-0.9751653303830374
120949.27,0.975161925136084,-4.2513903152677466e-05,-0.9752044390392367
122351.56,0.9752001341154014,-4.251607805036634e-05,-0.9752426501934518
123770.11,0.9752374656567473,-4.251830366467299e-05,-0.9752799839604119
125205.1,0.9752739394161097,-4.2520581177942515e-05,-0.9753164599972877
126656.73,0.9753095746019439,-4.2522911800290304e-05,-0.9753520975137442
128125.2,0.9753443899850042,-4.252529676996504e-05,-0.9753869152817741
129610.68,0.9753784039079628,-4.252773735415817e-05,-0.975420931645317
131113.39,0.9754116342948135,-4.253023484938318e-05,-0.9754541645296628
132633.53,0.9754440986600706,-4.253279058251453e-05,-0.9754866314506532
134171.28,0.9754758141177652,-4.253540591130268e-05,-0.9755183495236764
135726.87,0.9755067973902404,-4.2538082225379105e-05,-0.9755493354724658
137300.49,0.9755370648167541,-4.254082094643906e-05,-0.9755796056377005
138892.36,0.9755666323618907,-4.254362352930253e-05,-0.97560917598542
140502.68,0.9755955156237837,-4.254649146306924e-05,-0.9756380621152467
142131.67,0.9756237298421586,-4.2549426271152025e-05,-0.9756662792684297
143779.55,0.9756512899061933,-4.255242951259471e-05,-0.9756938423357059
145446.53,0.9756782103622059,-4.255550278300442e-05,-0.9757207658649889
147132.85,0.9757045054211678,-4.255864771459933e-05,-0.9757470640688825
148838.71,0.975730188966049,-4.2561865978252826e-05,-0.9757727508320273
150564.35,0.9757552745590008,-4.256515928348242e-05,-0.9757978397182843
152310,0.9757797754483729,-4.256852937960154e-05,-0.9758223439777525
154075.88,0.9758037045755751,-4.257197805682709e-05,-0.9758462765536319
155862.24,0.9758270745817826,-4.257550714702579e-05,-0.9758696500889297
157669.32,0.9758498978144912,-4.257911852456153e-05,-0.9758924769330157
159497.34,0.9758721863339215,-4.258281410787299e-05,-0.9759147691480293
161346.56,0.9758939519192782,-4.25865958598526e-05,-0.9759365385151381
163217.21,0.9759152060748685,-4.25904657890108e-05,-0.9759577965406575
165109.56,0.9759359600360785,-4.259442595097128e-05,-0.9759785544620295
167023.84,0.9759562247752144,-4.2598478448921176e-05,-0.9759988232536633
168960.32,0.9759760110072091,-4.260262543522638e-05,-0.9760186136326443
170919.25,0.9759953291951974,-4.260686911249107e-05,-0.9760379360643099
172900.9,0.9760141895559638,-4.261121173432836e-05,-0.9760568007676981
174905.52,0.9760326020652629,-4.2615655607087e-05,-0.9760752177208699
176933.38,0.9760505764630186,-4.262020309075276e-05,-0.9760931966661094
178984.75,0.9760681222584007,-4.262485660050112e-05,-0.9761107471150011
181059.9,0.9760852487347842,-4.262961860750358e-05,-0.9761278783533917
183159.11,0.9761019649545934,-4.263449164035326e-05,-0.9761445994462338
185282.67,0.9761182797640316,-4.263947828700166e-05,-0.9761609192423186
187430.84,0.9761342017977003,-4.2644581195377476e-05,-0.9761768463788957
189603.92,0.9761497394831098,-4.264980307514435e-05,-0.9761923892861849
191802.19,0.976164901045083,-4.2655146698944974e-05,-0.976207556191782
194025.95,0.976179694510055,-4.266061490444161e-05,-0.9762223551249595
196275.5,0.97619412771027,-4.266621059470708e-05,-0.9762367939208647
198551.12,0.9762082082878798,-4.267193674086856e-05,-0.9762508802246207
200853.13,0.9762219436989412,-4.267779638317898e-05,-0.9762646214953244
203181.82,0.9762353412173211,-4.268379263276977e-05,-0.9762780250099539
205537.52,0.9762484079385035,-4.268992867302048e-05,-0.9762910978671766
207920.53,0.9762611507833074,-4.2696207761562876e-05,-0.976303846991069
210331.17,0.9762735765015134,-4.2702633231638903e-05,-0.976316279134745
212769.75,0.9762856916754,-4.270920849443016e-05,-0.9763284008838945
215236.61,0.9762975027231972,-4.2715937040451234e-05,-0.9763402186602376
217732.07,0.9763090159024492,-4.272282244142217e-05,-0.9763517387248907
220256.46,0.9763202373133004,-4.2729868352120756e-05,-0.9763629671816525
222810.12,0.9763311729016937,-4.2737078512564845e-05,-0.9763739099802062
225393.39,0.9763418284624924,-4.274445674969745e-05,-0.9763845729192421
228006.61,0.9763522096425226,-4.275200697994859e-05,-0.9763949616495025
230650.12,0.9763623219435391,-4.2759733209988494e-05,-0.9764050816767491
233324.29,0.9763721707251138,-4.276763954073957e-05,-0.9764149383646545
236029.46,0.9763817612074529,-4.27757301678521e-05,-0.9764245369376208
238765.99,0.9763910984741394,-4.2784009385329843e-05,-0.9764338824835247
241534.25,0.976400187474806,-4.279248158629788e-05,-0.9764429799563923
244334.61,0.976409033027736,-4.2801151266861984e-05,-0.9764518341790028
247167.43,0.976417639822399,-4.2810023027062684e-05,-0.9764604498454261
250033.1,0.9764260124219157,-4.281910157447657e-05,-0.9764688315234902
252931.99,0.9764341552654594,-4.282839172598115e-05,-0.9764769836571854
255864.49,0.9764420726705915,-4.283789841056721e-05,-0.976484910569002
258830.99,0.9764497688355336,-4.2847626672003845e-05,-0.9764926164622055
261831.88,0.9764572478413778,-4.2857581671055946e-05,-0.9765001054230489
264867.57,0.9764645136542351,-4.286776868893826e-05,-0.976507381422924
267938.45,0.9764715701273233,-4.287819312955955e-05,-0.9765144483204529
271044.94,0.9764784210029976,-4.2888860522250984e-05,-0.9765213098635199
274187.44,0.9764850699147206,-4.289977652549889e-05,-0.9765279696912461
277366.38,0.9764915203889771,-4.291094692868171e-05,-0.9765344313359058
280582.17,0.9764977758471323,-4.292237765640772e-05,-0.9765406982247887
283835.25,0.9765038396072344,-4.2934074770674074e-05,-0.976546773682005
287126.05,0.9765097148857644,-4.294604447452619e-05,-0.976552660930239
290454.99,0.9765154047993303,-4.295829311542841e-05,-0.9765583630924457
293822.54,0.9765209123663114,-4.297082718804589e-05,-0.9765638831934995
297229.13,0.9765262405084495,-4.298365333827762e-05,-0.9765692241617878
300675.21,0.976531392052389,-4.2996778366200066e-05,-0.9765743888307552
304161.25,0.9765363697311693,-4.30102092303876e-05,-0.9765793799403997
307687.7,0.9765411761856647,-4.302395305071874e-05,-0.9765842001387154
311255.04,0.9765458139659785,-4.3038017112731876e-05,-0.9765888519830912
314863.74,0.9765502855327884,-4.305240887118179e-05,-0.9765933379416596
318514.28,0.9765545932586456,-4.3067135953959577e-05,-0.9765976603945995
322207.15,0.9765587394292242,-4.3082206166346546e-05,-0.9766018216353906
325942.83,0.9765627262445317,-4.3097627494779286e-05,-0.9766058238720264
329721.82,0.9765665558200661,-4.311340811108827e-05,-0.9766096692281773
333544.62,0.9765702301879351,-4.312955637726099e-05,-0.9766133597443124
337411.75,0.976573751297928,-4.3146080849303336e-05,-0.9766168973787773
341323.71,0.9765771210185454,-4.3162990281655896e-05,-0.976620284008827
345281.03,0.9765803411379861,-4.318029363227565e-05,-0.9766235214316183
349284.23,0.9765834133650896,-4.319800006698341e-05,-0.9766266113651566
353333.84,0.9765863393302412,-4.321611896449671e-05,-0.9766295554492057
357430.4,0.9765891205862307,-4.323465992103468e-05,-0.9766323552461518
361574.46,0.9765917586090734,-4.325363275583847e-05,-0.9766350122418292
365766.57,0.9765942547987908,-4.327304751544409e-05,-0.9766375278463062
370007.27,0.976596610480148,-4.3292914479959075e-05,-0.9766399033946279
374297.15,0.9765988269033543,-4.3313244167911506e-05,-0.9766421401475223
378636.76,0.9766009052447246,-4.3334047341812676e-05,-0.9766442392920665
383026.69,0.9766028466073001,-4.335533501352532e-05,-0.9766462019423137
387467.51,0.9766046520214299,-4.3377118450766334e-05,-0.9766480291398807
391959.82,0.9766063224453178,-4.33994091821089e-05,-0.9766497218544998
396504.22,0.9766078587655264,-4.342221900370208e-05,-0.97665128098453
401101.3,0.9766092617974466,-4.3445559984838713e-05,-0.9766527073574314
405751.68,0.9766105322857277,-4.346944447487798e-05,-0.9766540017302026
410455.98,0.9766116709046716,-4.3493885109301734e-05,-0.9766551647897809
415214.82,0.9766126782585886,-4.3518894816036784e-05,-0.9766561971534046
420028.83,0.9766135548821172,-4.3544486822976755e-05,-0.9766570993689402
424898.66,0.9766143012405054,-4.357067466430122e-05,-0.9766578719151697
429824.94,0.9766149177298574,-4.35974721873576e-05,-0.9766585152020448
434808.35,0.976615404677343,-4.3624893560452344e-05,-0.9766590295709034
439849.53,0.9766157623413703,-4.365295327990201e-05,-0.9766594152946502
444949.16,0.9766159909117204,-4.368166617748041e-05,-0.9766596725778979
450107.91,0.976616090509651,-4.371104742844909e-05,-0.9766598015570794
455326.48,0.9766160611879575,-4.374111255884974e-05,-0.9766598023005164
460605.54,0.9766159029310012,-4.377187745434969e-05,-0.9766596748084555
465945.82,0.9766156156547027,-4.380335836786654e-05,-0.9766594190130705
471348.01,0.9766151992064945,-4.383557192823812e-05,-0.9766590347784228
476812.83,0.9766146533652426,-4.386853514871603e-05,-0.9766585219003913
482341.01,0.976613977841128,-4.390226543617646e-05,-0.9766578801065642
487933.29,0.9766131722754943,-4.393678059944679e-05,-0.9766571090560937
493590.4,0.9766122362406567,-4.397209885921658e-05,-0.9766562083395159
499313.11,0.976611169239677,-4.400823885685503e-05,-0.9766551774785338
505102.16,0.9766099707061003,-4.404521966459676e-05,-0.976654015925765
510958.33,0.9766086400036548,-4.408306079495385e-05,-0.9766527230644497
516882.39,0.9766071764259161,-4.412178221099072e-05,-0.9766512982081271
522875.14,0.9766055791959338,-4.416140433639142e-05,-0.9766497406002702
528937.37,0.9766038474658195,-4.420194806655008e-05,-0.976648049413886
535069.89,0.9766019803162989,-4.424343477860548e-05,-0.9766462237510775
541273.51,0.9765999767562268,-4.4285886342962337e-05,-0.9766442626425698
547549.05,0.9765978357220616,-4.432932513399909e-05,-0.9766421650471956
553897.35,0.9765955560773042,-4.4373774042363114e-05,-0.9766399298513465
560319.25,0.9765931366118957,-4.441925648613471e-05,-0.9766375558683819
566815.61,0.9765905760415802,-4.446579642258972e-05,-0.9766350418380028
573387.29,0.976587873007223,-4.451341836135832e-05,-0.9766323864255844
580035.16,0.9765850260740949,-4.4562147376039904e-05,-0.976629588221471
586760.1,0.9765820337311116,-4.461200911772568e-05,-0.9766266457402294
593563.02,0.9765788943900371,-4.466302982752093e-05,-0.9766235574198646
600444.8,0.9765756063846436,-4.471523635056606e-05,-0.9766203216209941
607406.38,0.9765721679698304,-4.4768656149235195e-05,-0.9766169366259796
614448.67,0.9765685773207023,-4.482331731713743e-05,-0.9766134006380195
621572.6,0.9765648325316075,-4.4879248593937057e-05,-0.9766097117802015
628779.14,0.9765609316151267,-4.49364793791485e-05,-0.9766058680945059
636069.22,0.976556872501027,-4.49950397479183e-05,-0.9766018675407748
643443.83,0.976552653035166,-4.505496046548471e-05,-0.9765977079956315
650903.93,0.9765482709783566,-4.511627300369299e-05,-0.9765933872513604
658450.53,0.9765437240051812,-4.517900955580664e-05,-0.976588903014737
666084.63,0.9765390097027675,-4.524320305369399e-05,-0.9765842529058212
673807.23,0.9765341255695114,-4.530888718427085e-05,-0.9765794344566956
681619.38,0.9765290690137574,-4.537609640603982e-05,-0.9765744451101634
689522.09,0.9765238373524313,-4.544486596689588e-05,-0.9765692822183982
697516.43,0.9765184278096228,-4.5515231921816706e-05,-0.9765639430415447
705603.46,0.9765128375151213,-4.558723115086556e-05,-0.9765584247462722
713784.25,0.976507063502901,-4.5660901377654117e-05,-0.9765527244042786
722059.88,0.9765011027095557,-4.573628118830699e-05,-0.976546838990744
730431.47,0.9764949519726828,-4.581341005089916e-05,-0.9765407653827337
738900.11,0.9764886080292153,-4.589232833495236e-05,-0.9765345003575503
747466.94,0.9764820675137003,-4.597307733160749e-05,-0.9765280405910318
756133.1,0.9764753269565244,-4.6055699274635604e-05,-0.976521382655799
764899.73,0.9764683827820841,-4.614023736058258e-05,-0.9765145230194447
773768,0.9764612313069013,-4.622673577111794e-05,-0.9765074580426725
782739.09,0.9764538687376806,-4.631523969422283e-05,-0.9765001839773748
791814.19,0.9764462911693104,-4.640579534691489e-05,-0.9764926969646572
800994.51,0.976438494582805,-4.6498449998374034e-05,-0.9764849930328033
810281.26,0.9764304748431882,-4.6593251992391566e-05,-0.9764770680951806
819675.69,0.9764222276973125,-4.669025077204585e-05,-0.9764689179480845
829179.03,0.9764137487716202,-4.678949690367544e-05,-0.9764605382685239
838792.56,0.9764050335698421,-4.689104210135292e-05,-0.9764519246119434
848517.54,0.9763960774706265,-4.699493925276995e-05,-0.9764430724098793
858355.28,0.9763868757251093,-4.710124244457564e-05,-0.9764339769675539
868307.08,0.9763774234544129,-4.721000698917194e-05,-0.9764246334614021
878374.26,0.9763677156470795,-4.7321289451356055e-05,-0.9764150369365309
888558.16,0.9763577471564344,-4.743514767585538e-05,-0.9764051823041102
898860.13,0.9763475126978796,-4.755164081511371e-05,-0.9763950643386947
909281.54,0.9763370068461128,-4.767082935862454e-05,-0.9763846776754714
919823.78,0.9763262240322758,-4.7792775161090683e-05,-0.9763740168074369
930488.24,0.9763151585410291,-4.791754147284459e-05,-0.976363076082502
941276.35,0.9763038045075446,-4.8045192970050785e-05,-0.9763518497005147
952189.54,0.9762921559144275,-4.8175795785533754e-05,-0.9763403317102131
963229.25,0.9762802065885531,-4.8309417540653577e-05,-0.9763285160060937
974396.96,0.9762679501978263,-4.844612737707246e-05,-0.9763163963252034
985694.15,0.9762553802478564,-4.858599599005018e-05,-0.9763039662438464
997122.31,0.9762424900785489,-4.87290956612985e-05,-0.9762912191742102
1008683,0.9762292728606106,-4.8875500294119136e-05,-0.9762781483609047
1020377.7,0.9762157215919661,-4.902528544698149e-05,-0.9762647468774132
1032208,0.9762018290940868,-4.917852836997601e-05,-0.9762510076224568
1044175.4,0.9761875880082264,-4.933530804051417e-05,-0.9762369233162669
1056281.6,0.9761729907915643,-4.94957052002453e-05,-0.9762224864967646
1068528.2,0.9761580297132527,-4.9659802392554296e-05,-0.9762076895156453
1080916.7,0.9761426968503687,-4.9827684000935355e-05,-0.9761925245343697
1093448.9,0.9761269840837633,-4.999943628796577e-05,-0.9761769835200512
1106126.4,0.9761108830938129,-5.017514743484249e-05,-0.9761610582412478
1118950.9,0.9760943853560642,-5.035490758207872e-05,-0.9761447402636463
1131924,0.9760774821367776,-5.0538808870142195e-05,-0.9761280209456478
1145047.6,0.9760601644883566,-5.0726945482432474e-05,-0.9761108914338391
1158323.3,0.9760424232446732,-5.0919413686956535e-05,-0.9760933426583601
1171752.9,0.9760242490162764,-5.111631188029009e-05,-0.9760753653281566
1185338.3,0.9760056321854894,-5.131774063179325e-05,-0.9760569499261212
1199081.1,0.9759865629013866,-5.152380272837335e-05,-0.976038086704115
1212983.3,0.9759670310746525,-5.1734603221047314e-05,-0.9760187656778736
1227046.7,0.9759470263723171,-5.195024947063365e-05,-0.9759989766217878
1241273.1,0.9759265382123697,-5.217085119582237e-05,-0.9759787090635655
1255664.4,0.9759055557582399,-5.239652052145434e-05,-0.9759579522787614
1270222.6,0.975884067913153,-5.2627372027082666e-05,-0.97593669528518
1284949.6,0.9758620633143501,-5.28635227973007e-05,-0.9759149268371474
1299847.4,0.9758395303271741,-5.310509247255706e-05,-0.9758926354196467
1314917.9,0.9758164570390148,-5.335220330058636e-05,-0.9758698092423154
1330163.1,0.975792831253114,-5.36049801883994e-05,-0.9758464362333024
1345585,0.9757686404822259,-5.3863550756326e-05,-0.9758225040329822
1361185.8,0.9757438719421292,-5.4128045391478513e-05,-0.9757979999875207
1376967.4,0.9757185125449892,-5.439859730324689e-05,-0.9757729111422925
1392932,0.9756925488925651,-5.467534257843944e-05,-0.9757472242351435
1409081.7,0.9756659672692596,-5.495842023843008e-05,-0.975720925689498
1425418.6,0.9756387536350106,-5.524797229659047e-05,-0.9756940016073072
1441945,0.9756108936180153,-5.5544143816441126e-05,-0.9756664377618318
1458662.9,0.9755823725072887,-5.584708297104275e-05,-0.9756382195902598
1475574.7,0.9755531752450515,-5.6156941103064994e-05,-0.9756093321861545
1492682.6,0.9755232864189421,-5.6473872785183074e-05,-0.9755797602917273
1509988.8,0.9754926902540514,-5.679803588276289e-05,-0.9755494882899342
1527495.6,0.9754613706047747,-5.712959161544815e-05,-0.9755185001963901
1545205.5,0.9754293109464784,-5.7468704621173006e-05,-0.9754867796510996
1563120.6,0.9753964943669764,-5.781554302020229e-05,-0.9754543099099966
1581243.5,0.9753629035578123,-5.817027847964001e-05,-0.975421073836292
1599576.5,0.9753285208053453,-5.8533086280331977e-05,-0.9753870538916256
1618122,0.9752933279816322,-5.890414538232576e-05,-0.9753522321270145
1636882.6,0.9752573065351047,-5.928363849286683e-05,-0.9753165901735975
1655860.6,0.975220437481035,-5.9671752134614103e-05,-0.9752801092331697
1675058.7,0.9751827013917879,-6.006867671397301e-05,-0.9752427700685018
1694479.4,0.9751440783868514,-6.047460659112317e-05,-0.9752045529934424
1714125.3,0.9751045481226454,-6.088974015020695e-05,-0.9751654378627955
1733998.9,0.9750640897821015,-6.131427987019012e-05,-0.9751254040619717
1754102.9,0.9750226820640079,-6.174843239638696e-05,-0.9750844304964043
1774440,0.9749803031721187,-6.21924086134556e-05,-0.9750424955807322
1795012.9,0.9749369308040188,-6.264642371675566e-05,-0.9749995772277356
1815824.4,0.97489254213974,-6.311069728738512e-05,-0.9749556528370273
1836877.1,0.9748471138301258,-6.358545336520365e-05,-0.974910699283491
1858173.9,0.9748006219849383,-6.407092052329468e-05,-0.9748646929054616
1879717.6,0.9747530421606987,-6.456733194342198e-05,-0.9748176094926421
1901511.1,0.9747043493482637,-6.50749254905374e-05,-0.9747694242737542
1923557.3,0.9746545179601224,-6.559394378925312e-05,-0.9747201119039116
1945859.1,0.9746035218174186,-6.6124634299317e-05,-0.9746696464517179
1968419.4,0.9745513341366844,-6.666724939228954e-05,-0.9746180013860767
1991241.4,0.9744979275162835,-6.722204642775184e-05,-0.9745651495627112
2014327.9,0.9744432739225594,-6.77892878300286e-05,-0.9745110632103894
2037682.1,0.9743873446756786,-6.836924116520758e-05,-0.9744557139168437
2061307,0.9743301104351665,-6.896217921789391e-05,-0.9743990726143844
2085205.9,0.9742715411851286,-6.956838006737599e-05,-0.9743411095651959
2109381.8,0.9742116062191503,-7.018812716547516e-05,-0.9742817943463158
2133838,0.9741502741248698,-7.082170941190448e-05,-0.9742210958342816
2158577.8,0.9740875127682173,-7.146942123107398e-05,-0.9741589821894483
2183604.4,0.9740232892773149,-7.213156264801115e-05,-0.9740954208399628
2208921.2,0.9739575700260302,-7.280843936338026e-05,-0.9740303784653936
2234531.5,0.9738903206171752,-7.350036282911092e-05,-0.9739638209800043
2260438.7,0.973821505865347,-7.420765032182966e-05,-0.9738957135156688
2286646.3,0.9737510897794024,-7.493062501699915e-05,-0.9738260204044193
2313157.8,0.9736790355445558,-7.5669616061474e-05,-0.9737547051606172
2339976.6,0.9736053055041024,-7.642495864517056e-05,-0.9736817304627475
2367106.4,0.9735298611407474,-7.719699407135999e-05,-0.9736070581348187
2394550.7,0.973452663057545,-7.798606982700188e-05,-0.973530649127372
2422313.2,0.9733736709584352,-7.879253964982965e-05,-0.973452463498085
2450397.5,0.9732928436283673,-7.961676359527726e-05,-0.9733724603919626
2478807.5,0.9732101389130139,-8.045910810183823e-05,-0.9732905980211157
2507546.9,0.9731255136980536,-8.131994605359539e-05,-0.9732068336441072
2536619.5,0.9730389238880279,-8.21996568419499e-05,-0.9731211235448699
2566029.1,0.9729503243847539,-8.3098626424192e-05,-0.9730334230111781
2595779.7,0.972859669065296,-8.401724738088511e-05,-0.9729436863126768
2625875.3,0.9727669107594769,-8.495591896967762e-05,-0.9728518666784466
2656319.7,0.9726720012269293,-8.591504717747149e-05,-0.9727579162741068
2687117.2,0.972574891133679,-8.689504476872798e-05,-0.9726617861784478
2718271.7,0.9724755300282464,-8.789633133186761e-05,-0.9725634263595783
2749787.4,0.9723738663172631,-8.891933332113055e-05,-0.9724627856505842
2781668.6,0.9722698472405955,-8.996448409640604e-05,-0.9723598117246919
2813919.3,0.9721634188459648,-9.103222395736272e-05,-0.9722544510699221
2846544,0.9720545259630579,-9.212300017610742e-05,-0.972146648963234
2879546.9,0.9719431121771179,-9.323726702360516e-05,-0.9720363494441415
2912932.4,0.9718291198020114,-9.437548579235166e-05,-0.9719234952878038
2946705.1,0.9717124898527583,-9.553812481480615e-05,-0.971808027977573
2980869.3,0.9715931620175197,-9.672565947625868e-05,-0.9716898876769959
3015429.6,0.9714710746290358,-9.793857222245266e-05,-0.9715690132012582
3050390.5,0.9713461646355029,-9.917735256177295e-05,-0.9714453419880648
3085756.9,0.9712183675708861,-0.00010044249706216096,-0.9713188100679483
3121533.2,0.9710876175246537,-0.0001017345093408317,-0.9711893520339945
3157724.4,0.9709538471109304,-0.00010305390004814866,-0.9710569010109785
3194335.1,0.9708169874370582,-0.00010440118684480222,-0.9709213886239031
3231370.3,0.9706769680715597,-0.00010577689437168768,-0.9707827449659313
3268834.9,0.970533717011491,-0.00010718155421218854,-0.9706408985657032
3306733.9,0.9703871606491846,-0.00010861570484687393,-0.9704957763540315
3345072.3,0.9702372237383654,-0.00011007989159994784,-0.9703473036299654
3383855.2,0.9700838293596392,-0.00011157466657742502,-0.9701954040262166
3423087.7,0.9699268988853431,-0.00011310058859564596,-0.9700399994739387
3462775.1,0.9697663519437508,-0.0001146582231016337,-0.9698810101668525
3502922.6,0.9696021063826272,-0.00011624814208293736,-0.9697183545247101
3543535.6,0.9694340782321221,-0.00011787092396729785,-0.9695519491560894
3584619.4,0.9692621816670001,-0.00011952715351291917,-0.969381708820513
3626179.6,0.9690863289681985,-0.00012121742168646552,-0.9692075463898849
3668221.6,0.9689064304837055,-0.00012294232553108808,-0.9690293728092366
3710751.1,0.9687223945887549,-0.0001247024680213766,-0.9688470970567763
3753773.7,0.9685341276453304,-0.00012649845790754257,-0.968660626103238
3797295,0.9683415339609738,-0.00012833090954611945,-0.9684698648705199
3841321,0.9681445157468945,-0.00013020044271788066,-0.9682747161896124
3885857.4,0.9679429730753701,-0.00013210768243223612,-0.9680750807578024
3930910.1,0.9677368038364401,-0.0001340532587186332,-0.9678708570951587
3976485.2,0.967525903693885,-0.0001360378064018266,-0.9676619415002868
4022588.7,0.9673101660404865,-0.00013806196486456369,-0.967448228005351
4069226.7,0.96708948195257,-0.00014012637779321476,-0.9672296083303633
4116405.5,0.9668637401438214,-0.0001422316929091672,-0.9670059718367305
4164131.2,0.9666328269183819,-0.0001443785616832625,-0.9667772054800652
4212410.3,0.9663966261232143,-0.00014656763903405897,-0.9665431937622484
4261249.1,0.9661550190997413,-0.000148799583009676,-0.9663038186827511
4310654.1,0.9659078846347624,-0.00015107505445157828,-0.966058959689214
4360632,0.9656550989106351,-0.00015339471664098923,-0.965808493627276
4411189.3,0.9653965354547391,-0.00015575923492728257,-0.9655522946896664
4462332.8,0.9651320650882123,-0.00015816927633787882,-0.9652902343645501
4514069.2,0.9648615558739688,-0.00016062550916913076,-0.965022181383138
4566405.4,0.9645848730639993,-0.00016312860255819067,-0.9647480016665575
4619348.5,0.9643018790459603,-0.00016567922603511194,-0.9644675582719955
4672905.3,0.964012433289058,-0.0001682780490552571,-0.9641807113381132
4727083.1,0.9637163922892317,-0.00017092574051198468,-0.9638873180297437
4781889.1,0.9634136095136474,-0.000173622968228207,-0.9635872324818756
4837330.5,0.9631039353445077,-0.0001763703984272459,-0.9632803057429349
4893414.6,0.9627872170221915,-0.00017916869518393207,-0.9629663857173755
4950149,0.9624632985877333,-0.000182018519853638,-0.9626453171075869
5007541.2,0.9621320208246524,-0.0001849205304801247,-0.9623169413551326
5065598.8,0.9617932212001543,-0.0001878753811830847,-0.9619810965813373
5124329.5,0.9614467338057098,-0.00019088372152279397,-0.9616376175272325
5183741.1,0.9610923892970372,-0.00019394619584504736,-0.9612863354928822
5243841.6,0.9607300148335051,-0.000197063442603008,-0.9609270782761081
5304638.8,0.9603594340169712,-0.00020023609365953565,-0.9605596701106307
5366141,0.9599804668300908,-0.0002034647735665182,-0.9601839316036572
5428356.2,0.9595929295741056,-0.000206750098824332,-0.9597996796729299
5491292.7,0.9591966348061519,-0.00021009267712027057,-0.9594067274832722
5554958.9,0.9587913912761087,-0.0002134931065458781,-0.9590048843826545
5619363.3,0.9583770038630223,-0.0002169519747947628,-0.958593955837817
5684514.3,0.9579532735111338,-0.0002204698583398638,-0.9581737433694737
5750420.8,0.9575199971655528,-0.00022404732159214463,-0.9577440444871449
5817091.3,0.9570769677076076,-0.00022768491603986467,-0.9573046526236475
5884534.9,0.9566239738899204,-0.00023138317936967934,-0.95685535706929
5952760.3,0.9561608002712416,-0.00023514263457046804,-0.9563959429058121
6021776.8,0.9556872271510997,-0.00023896378902026768,-0.9559261909401199
6091593.5,0.9552030305043048,-0.000242847133557015,-0.9554458776378618
6162219.6,0.9547079819153693,-0.00024679314153428216,-0.9549547750569036
6233664.6,0.9542018485128898,-0.00025080226786380866,-0.9544526507807536
