frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,dep_sign,predicted_score
182417.7558610781,23.338410381839033,0.0021626327354668374,4.431393159368124,0.0021772309701478527,0.00016424666047929918,0.00013657928025538458,0.2907702121612701,-0.6074210186697728,0.25353554601900596,0.44480014464445955,0.5086094470175279,0.3964847461016036,-0.47557248449286105,0.6913459552241713
671811.0675971847,17.670822324919477,0.001813563346303726,4.550887539073089,0.0016482824674835007,0.00012963304022189093,0.0002281744111334509,0.42143997406114425,-0.598914244323182,0.13274118548382344,0.682946099066514,0.49816218539173773,0.4531929720219065,-0.6720079954379621,0.6909655085324655
2068530.9688201468,10.249075578522731,0.0011640466897990542,2.5538628945466497,0.0017147377270843264,0.00018462390973627334,0.0001791482859675741,0.2586220497767323,-0.6171236661552926,0.5414254224526895,0.47656662568381825,0.7319194264483261,1.042403778285553,-0.1902369270305344,0.6892663914959736
774768.4680238891,12.990443695359499,0.005736761636250761,2.0340479097226902,0.00119877363275032,0.0002634144247987466,0.00018359160151742618,0.2715629114997887,-0.7392891043587759,0.17899895477132238,0.11571693606786654,0.8799965237423675,0.4854946166878857,-0.8567637762285922,0.6890723183094535
1632091.9148853156,13.216597641573726,0.004302028950625031,3.89885399474702,0.0017728096181003003,0.00012928525094451694,0.00011788456410392531,0.2686736611697522,-0.6992037296231943,0.5850746973821594,0.6580108745965453,0.35085930088911227,0.9409948983038349,-0.6644320785120599,0.6887197403235426
4924685.909031117,23.05199218997062,0.0060206751427869815,4.9330897256972435,0.0018882010761512203,0.00023143425689049003,0.00014882298358318244,0.32245551475399464,-0.375536124958537,0.22838984696307246,0.6561253261633035,0.47912765985279415,0.08846302018313577,-0.767264688725805,0.6874712873018127
4836595.608159143,15.714208384870457,0.005371505823215445,3.7696169132599047,0.0013929221491254858,0.00013847252157524344,0.00012785502365032818,0.322799825767386,-0.7039394545017699,0.1952558712291293,0.021166355524434965,0.7744575922444066,0.10265268215697075,-0.9032287485558301,0.6861120011148467
3238773.109745752,13.172635342806528,0.0015877183240140843,2.8278464489424557,0.001077735069137852,0.000306007141072655,0.00016352943729657874,0.3003729196367822,-0.6185874352988673,0.8105751958259116,0.41274212468550875,0.9520386711456096,0.706792999769249,-0.4645054835054574,0.6853140034892763
3700397.7440075492,22.838958590223445,0.0013244176353649306,4.346676378373802,0.0008800175352023571,0.0002273255749871773,0.00011836718342534032,0.2687673456622412,-0.6397125358656395,0.5483226347190389,0.4836345176169551,0.8789467394872603,0.04043595460836347,-0.5211136761295194,0.6845766412407532
352791.6534289499,21.603385456677643,0.002003152495782946,5.806934975097832,0.0017187377782906348,0.00027224631301372667,0.00023446472448235135,0.3494054900249688,-0.3670677934060548,0.16847795364070148,0.23489904375663512,0.5458380762405006,0.06078404103168498,-0.785312738459528,0.684128879769887
2840430.038304564,3.15386847445242,0.0034407451099381045,3.3273832539936112,0.001127950069717726,0.0003847394322712219,0.00012162056190717375,0.2718607282884618,-0.6742246685048743,0.13793077979117707,0.31844738513395265,0.9968135523920898,0.8224351584725733,-0.07936654020584633,0.6828673207603176
2927136.7810565266,21.230194145558208,0.000575298660228482,2.254183385966551,0.0010402523308324237,0.00032500675203812624,0.00016720726140135618,0.25172668439202545,-0.3264084431255717,0.3251848403120226,0.5555422446311442,0.8000788092544907,0.5730665913448819,-0.7782153368422144,0.6825813912313562
3719603.4777518157,21.430233446006902,0.003775878218476099,6.2617327005305565,0.0009375482981995396,0.000390838317704528,0.00014746025545692834,0.3315076376997232,-0.6336004174780487,0.24309363609795664,0.2530386549228554,0.9205735724279162,0.6627315945092584,-0.28390587708033843,0.6804130042661412
829855.9697060491,3.0727162658617617,0.0033569782631174046,1.9933176491736226,0.0017108205426850003,0.0002902505703495066,9.55192919524019e-05,0.44448004941458935,-0.47046632888929385,0.15938146784433427,0.1462423948279307,0.7907700180056829,0.46961316454647184,-0.6390638806019486,0.6792488593502315
3827898.73075239,15.440658586092038,0.0021097714115730654,4.870632338441045,0.0019043980572522072,0.00010689814999908487,0.0001972809306649418,0.33404024858719356,-0.3268001483539809,0.7584457612484201,0.6842023757254547,0.7674937912601841,0.1943850006302821,-0.3398773141887177,0.6779668629986054
