stage,sample_id,seed,family,equation,shape_class,inlet_kind,frequency_hz,voltage_v,effective_voltage_v,velocity_um_s,turns,radius_um,pitch_um_per_turn,width_um,eccentricity,curvature_power,inlet_length_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,electrode_gap_um,electrode_coverage,field_gain,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,effective_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,manufacturable_no_intersection_ok,self_intersects,channel_overlap_flag,min_nonlocal_clearance_um,mean_curvature_1_m,p95_curvature_1_m,min_curvature_radius_um,smoothness_index,path_samples_valid,short_channel_score,v11_score,v12_score
v12_operating_screen,48,121048,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1556770.9448824555,21.258644409092767,22.172824301154975,1981.663698618785,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4100928402387287,0.12158769916274557,0.18562818551736954,0.7541305653319957,63.2762228184248,0.4607416334079949,1.0430027368852923,1.6863615959255893,0.7692307692307693,0.0,16.534944206572845,0.5384615384615384,1.0,1.0,0.6842105263157895,7.079656095729848,3.6733717016350447,3.5725820181619876,0.5712319414086701,0.10018541759925599,0.12995022207288537,350.4132091572742,4.7482955139199365,119.67544921147393,6.463129652529357,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.03802879201903013,1.2896626495162213,1.5415876093785625
v12_operating_screen,97,121097,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1452568.0423065524,11.659600121812032,12.296679528334913,1836.1929659254429,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.43108280089673273,0.18702433712926206,0.3114818401193076,0.8296340036309823,65.73816128023681,0.6575420254987017,1.0546399018720267,1.6863615959255893,0.7307692307692307,0.0,7.040115858238682,0.46153846153846156,1.0,1.0,0.65,7.079656095729848,3.6733717016350447,3.855616608443816,0.5292987268513876,0.09283096784397697,0.12041078607686789,187.0554224343924,1.233166258086509,33.54289895947445,1.6785209315158842,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.03259610744488296,1.2197108424424752,1.5393076923076923
v12_operating_screen,25,121025,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,18.0,19.985094668325935,3200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.8076923076923077,0.0,12.362745051429957,0.6153846153846154,1.0,1.0,0.7222222222222222,7.079656095729848,3.6733717016350447,2.212392529915577,0.9224280657620239,0.1617798905743048,0.20984423892059648,415.11625939553295,7.57260375548106,118.19321182424211,10.307429210213657,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.04346147659317729,1.4096144565899669,1.53692833887265
v12_operating_screen,81,121081,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1298221.7042309141,17.37693740942361,18.64862319179891,3196.0716519183334,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4322368589849863,0.3187602066281628,0.23172963521979817,0.8397683072138316,55.23736813473365,0.5497773018662189,1.073182388381376,1.6863615959255893,0.7615384615384615,0.0,10.249154762530445,0.5538461538461539,0.9692307692307692,0.9473684210526315,0.6847826086956522,7.079656095729848,3.6733717016350447,2.215111820625337,0.9212956849737075,0.16158128816093292,0.20958663229140506,337.60882934016047,4.713754182243199,73.66271199221995,6.416113811930702,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.03694225510420069,1.2656722881014717,1.5200802937314613
v12_operating_screen,30,121030,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,20.0,22.205660742584374,3200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.9384615384615385,0.0,15.049166269506077,0.8769230769230769,1.0,1.0,0.8904109589041096,7.079656095729848,3.6733717016350447,2.212392529915577,0.9224280657620239,0.1617798905743048,0.20984423892059648,461.24028821725886,9.348893525285261,145.9175454620273,12.725221247177354,high,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.06193260414527763,1.7074506006407029,1.5130608018920964
v12_operating_screen,89,121089,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1800084.177246619,20.91045239483045,24.45828466287336,2741.2028412962027,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4381892588801681,0.15950383254817677,0.1964526068716677,0.784462428026929,42.197755816734286,0.73810882306859,1.1696678867129635,1.6863615959255893,1.0,0.0,17.41456554268288,1.0,1.0,1.0,1.0,7.079656095729848,3.6733717016350447,2.582682313426382,0.7901757608619439,0.1385848424083978,0.1797580074871182,579.6110288209684,13.43710711062538,244.82845167566015,18.289882160093445,high,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0706248994639131,1.8856250635161949,1.5015797141343787
v12_operating_screen,14,121014,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,14.0,15.543962519809062,2200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.7076923076923077,0.0,11.181857622065488,0.4153846153846154,1.0,1.0,0.6310679611650486,7.079656095729848,3.6733717016350447,3.2180254980590215,0.6341692952113913,0.11122367476983454,0.14426791425791008,322.86820175208123,4.580957827389779,103.99941422020856,6.235358411116905,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.029336496700394676,1.0977397581982278,1.4319619878642937
v12_operating_screen,93,121093,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1307583.6837153197,17.19688680789917,17.839897127994924,1079.7969058974209,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4959066173407518,0.21562481431751213,0.34149397019804173,0.9385325325646795,70.80681585650812,0.5818395037816644,1.0373910887056834,1.6863615959255893,0.6692307692307692,0.0,23.919813472292894,0.3384615384615385,1.0,1.0,0.6018518518518519,7.079656095729848,3.6733717016350447,6.556470070495279,0.3112609285383675,0.05459044539954926,0.0708091124708935,251.95169295775065,2.565816082850305,118.68087091364059,3.492453651924527,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.023903812126247502,1.0277879511244818,1.4260256410256409
v12_operating_screen,102,121102,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1637594.4320982874,10.322229394673673,12.05629847341321,2173.8193728178057,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5084182171325526,0.1522474323891483,0.3021269454187159,0.8193690549189998,40.49370943433046,0.6798159811198221,1.1679936583887902,1.6863615959255893,0.6692307692307692,0.0,6.82456342547604,0.3384615384615385,1.0,1.0,0.6018518518518519,7.079656095729848,3.6733717016350447,3.256782133905113,0.6266224998076075,0.10990008133211514,0.14255108494993773,297.732626667981,3.1187858864031215,71.65712601030548,4.245127010989559,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.023903812126247502,1.0277879511244818,1.4260256410256409
v12_operating_screen,2,121002,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,10.0,11.102830371292187,1200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.6538461538461539,0.0,12.067026175994597,0.3076923076923077,1.0,1.0,0.5909090909090909,7.079656095729848,3.6733717016350447,5.899713413108207,0.3459105246607589,0.06066745896536428,0.07869158959522367,230.62014410862943,2.3372233813213152,97.27836364135155,3.1813053117943384,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.021730738296588645,0.9798072282949835,1.397902097902098
v12_operating_screen,45,121045,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,2101578.6560258297,17.113369140879293,19.065232355225678,1430.1600443678572,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.510683524416726,0.22476928710100813,0.3963805612387687,0.897145894802873,39.83064371717961,0.44863465582218515,1.1140548771126488,1.6863615959255893,0.7307692307692307,0.0,19.734717412387404,0.46153846153846156,1.0,1.0,0.65,7.079656095729848,3.6733717016350447,4.950254430341826,0.41225617608011644,0.07230347983799212,0.09378463938906859,478.6573998301345,7.794312024568308,272.20144560584606,10.609206823664213,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.03259610744488296,1.1697108424424751,1.387123555834408
v12_operating_screen,40,121040,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1819140.002541949,11.353100615985696,13.260936779916712,2706.5383237506967,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6205641821856818,0.3078986755748815,0.3106126368366936,0.9466719090846648,43.70988770195156,0.779109297075169,1.1680453849977066,1.6863615959255893,0.6461538461538462,0.0,9.164484441298566,0.2923076923076923,1.0,1.0,0.5855855855855856,7.079656095729848,3.6733717016350447,2.6157605209590837,0.7801834096525454,0.13683233557860935,0.17748483583027871,303.385285964133,3.958919549295994,73.05665368386703,5.388672683918496,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.020644201381759215,0.9558168668802345,1.3838669438669438
v12_operating_screen,96,121096,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1549353.1583855152,9.921339830077015,10.364039801178363,3351.4816954301004,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4383752373271123,0.15808587515056693,0.35139132900315434,0.8192840504076977,66.21184161571675,0.5494180426998468,1.0446209865485387,1.6863615959255893,0.6692307692307692,0.0,3.267449207358869,0.5538461538461539,0.7846153846153846,0.72,0.6375,7.079656095729848,3.6733717016350447,2.112395871170439,0.9660939930476299,0.16943823185889595,0.2197778517605749,156.52849321620806,0.7797740876256377,11.6206180725544,1.0613873995906193,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.023903812126247502,1.0277879511244818,1.3820423076923074
v12_operating_screen,20,121020,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,16.0,17.7645285940675,3200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.6846153846153846,0.0,10.648949212709374,0.36923076923076925,1.0,1.0,0.6132075471698113,7.079656095729848,3.6733717016350447,2.212392529915577,0.9224280657620239,0.1617798905743048,0.20984423892059648,368.9922305738071,5.983291856182568,93.38722909569748,8.144141598193508,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.026076885955906372,1.0257686739539802,1.3513406803728498
v12_operating_screen,77,121077,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1419810.8785595156,14.395433348285163,15.101724773018727,2038.939124729567,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5317864138692832,0.1307624314564218,0.37170413338660513,0.7250292711248135,72.06724200691689,0.8178419753606414,1.0490635750689437,1.6863615959255893,0.6230769230769231,0.0,8.54107811632852,0.24615384615384617,1.0,1.0,0.5701754385964912,7.079656095729848,3.6733717016350447,3.472225340062005,0.5877420853221276,0.10308104640200566,0.1337061340107197,209.55047470207467,1.0554187624642206,25.853409862707124,1.4365804064892833,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.017384590637270915,0.8838457826359868,1.3418623481781375
v12_operating_screen,75,121075,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1725582.955487804,18.140290564796377,18.92394727005085,4146.059097521535,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.603989483343943,0.1918258910694728,0.2443217829915168,0.7529552969704003,61.362724671680965,0.4241210700415823,1.0431997879226511,1.6863615959255893,0.6076923076923076,0.0,8.970402829113244,0.2153846153846154,1.0,1.0,0.5603448275862069,7.079656095729848,3.6733717016350447,1.7075627551864812,1.1951378980818221,0.2096090584723858,0.2718833174497567,308.3948336926488,3.2906822831789633,39.641286926195605,4.479103328577199,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.015211516807612045,0.8358650598064883,1.3139389920424402
v12_operating_screen,9,121009,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,12.0,13.323396445550625,2200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.6,0.0,9.523102043135639,0.2,1.0,1.0,0.5555555555555556,7.079656095729848,3.6733717016350447,3.2180254980590215,0.6341692952113913,0.11122367476983454,0.14426791425791008,276.7441729303553,3.3656016691026935,76.40773289647974,4.581079648983847,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.014124979892782616,0.8118746983917392,1.3
v12_operating_screen,39,121039,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,2089081.1250505263,12.996321063976437,15.509214430076252,2167.2583388596095,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.39285245170483973,0.2806291663216659,0.24885805082302487,0.8800744525489644,38.367522623041,0.7140491104184025,1.1933542079892996,1.6863615959255893,0.6692307692307692,0.0,12.559633504864031,0.3384615384615385,1.0,1.0,0.6018518518518519,7.079656095729848,3.6733717016350447,3.266641529894906,0.6247312242252769,0.10956838028342412,0.14212083645697218,404.22767407876484,7.0121622962561645,161.59895831212185,9.544585827150298,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.023903812126247502,0.9777879511244818,1.2951339244826348
v12_operating_screen,3,121003,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,10.0,11.102830371292187,1600.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.5923076923076923,0.0,9.695791838950319,0.18461538461538463,1.0,1.0,0.5508474576271186,7.079656095729848,3.6733717016350447,4.424785059831154,0.4612140328810119,0.0808899452871524,0.10492211946029824,230.62014410862943,2.3372233813213152,72.95877273101365,3.1813053117943384,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.013038442977953186,0.7878843369769901,1.2860756192959582
v12_operating_screen,31,121031,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1918901.7669701406,11.19707361715252,11.59346194585622,2654.6558704866075,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.44911087943057276,0.2559400663966501,0.3415114561944159,0.7326217747402457,69.98243491799074,0.5272647898722368,1.0354010648011174,1.6863615959255893,0.6,0.0,3.3172112987345503,0.4,0.8,0.6666666666666666,0.5714285714285714,7.079656095729848,3.6733717016350447,2.6668828055789104,0.7652278374614885,0.13420935507492474,0.17408257523073614,165.66245457795335,0.7301617954438853,13.737514230997032,0.9938577616837481,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.014124979892782616,0.8118746983917392,1.2428571428571429
v12_operating_screen,15,121015,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,14.0,15.543962519809062,3200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.6,0.0,8.310368053086105,0.2,1.0,1.0,0.5555555555555556,7.079656095729848,3.6733717016350447,2.212392529915577,0.9224280657620239,0.1617798905743048,0.20984423892059648,322.86820175208123,4.580957827389779,71.49959727639339,6.235358411116905,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.014124979892782616,0.7618746983917392,1.235292831777662
v12_operating_screen,78,121078,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1877309.8154568323,10.703742229688778,12.068081377225655,2554.0448325719854,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4764455099732037,0.21170786921918072,0.3973606773568381,0.8963653608706934,49.20171057560204,0.743129802010877,1.1274637522335538,1.6863615959255893,0.5538461538461539,0.0,5.974685793394457,0.1076923076923077,1.0,1.0,0.5284552845528455,7.079656095729848,3.6733717016350447,2.7719388498754194,0.7362258233683964,0.12912284172980137,0.16748487314379704,245.27767908967638,2.039522932158857,39.88387594290037,2.7760911470666723,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.00760575840380603,0.6679325299032444,1.2166604127579739
v12_operating_screen,41,121041,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,2011999.1261444197,11.76581271764552,12.544358132329538,2593.3621212275248,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6493061794623283,0.2457097523173065,0.19826853207838935,0.7523040982658825,54.11240801947475,0.4739227767770971,1.0661701348956891,1.6863615959255893,0.5384615384615384,0.0,7.028220584150745,0.07692307692307693,1.0,1.0,0.52,7.079656095729848,3.6733717016350447,2.729914205879899,0.7475593766576265,0.13111057505991747,0.17006315642952924,231.82036415409377,2.025324091112943,39.005751151031006,2.7567644328117633,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.005432684574147157,0.6199518070737458,1.1889846153846153
v12_operating_screen,114,121114,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1960336.4506282378,18.69737046209577,19.455456157911463,1801.7304474825187,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6163532236656696,0.23691934246017649,0.36454324141417405,0.8679616167140183,74.64593763118204,0.7842241178709266,1.0405450433445989,1.6863615959255893,0.5384615384615384,0.0,18.880887662811524,0.07692307692307693,1.0,1.0,0.52,7.079656095729848,3.6733717016350447,3.929364742446324,0.5193646036549516,0.09108867332441095,0.1181508607787609,260.63650314152244,2.325254645264548,64.45817173458869,3.1650140989401647,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.005432684574147157,0.6199518070737458,1.1889846153846153
v12_operating_screen,58,121058,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1519413.8143771458,16.298668035943248,18.748378565515548,4219.273717203101,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4334618679884444,0.21078852041210938,0.29049093029162765,0.8141429046199495,45.24043990324738,0.7429536815637388,1.1503012715008358,1.6863615959255893,0.5923076923076923,0.0,7.178238379608372,0.18461538461538463,1.0,1.0,0.5508474576271186,7.079656095729848,3.6733717016350447,1.6779324050165805,1.2162426543375628,0.21331051258504938,0.27668446312005024,414.41636300644774,6.117322422375736,72.41373547540974,8.32657694244891,moderate,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.013038442977953186,0.7378843369769901,1.17954408044698
v12_operating_screen,60,121060,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1536428.0025426564,19.663680400266085,20.623154663306018,3268.4837338746565,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.6230063650968876,0.1799678365120541,0.22715478170285067,0.772256045315225,71.46282445369715,0.7867334273216935,1.0487942360488605,1.6863615959255893,0.5230769230769231,0.0,14.023887512609233,0.046153846153846156,1.0,1.0,0.5118110236220472,7.079656095729848,3.6733717016350447,2.166036814672227,0.9421691026914489,0.16524216900316785,0.21433515048727395,288.5857761844882,3.088079693375835,47.18885632737509,4.203331359036316,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.003259610744488301,0.5719710842442476,1.1613567534827376
v12_operating_screen,49,121049,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1363860.2232463919,14.058703889477433,15.881399584441015,1800.852865634795,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.5610716011983699,0.28486957429581894,0.3566097834431238,0.8705993672651459,46.747836008486985,0.6824528406066522,1.129648914245062,1.6863615959255893,0.5153846153846153,0.0,14.472280347281698,0.03076923076923077,1.0,1.0,0.5078125,7.079656095729848,3.6733717016350447,3.931279579153342,0.5191116329904693,0.09104430610713134,0.11809331218659647,339.7248074019464,4.0333344821158015,111.8621824710856,5.489962369341136,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0021730738296588566,0.5479807228294982,1.147560096153846
v12_operating_screen,101,121101,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1266842.7376548164,11.854857650362439,13.091260983235959,3150.828720574859,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.4913463529457135,0.23336357165381863,0.2496129186152487,0.84719998954049,55.06770565273584,0.7778717225270555,1.1042950804926552,1.6863615959255893,0.5153846153846153,0.0,5.593707003833263,0.03076923076923077,1.0,1.0,0.5078125,7.079656095729848,3.6733717016350447,2.2469187390288186,0.908254013208531,0.15929397676030543,0.20661976713693372,237.73027817412924,2.296997031176747,36.41102615821612,3.1265513236168516,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0021730738296588566,0.5479807228294982,1.147560096153846
v12_operating_screen,4,121004,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,10.0,11.102830371292187,2200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.5076923076923077,0.0,6.726582086663724,0.015384615384615385,1.0,1.0,0.5038759689922481,7.079656095729848,3.6733717016350447,3.2180254980590215,0.6341692952113913,0.11122367476983454,0.14426791425791008,230.62014410862943,2.3372233813213152,53.06092562255538,3.1813053117943384,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0010865369148294283,0.5239903614147491,1.1337745974955276
v12_operating_screen,10,121010,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,1636501.6717966013,12.0,13.323396445550625,3200.0,1.2059665261655397,1014.6160483793764,104.59825210505,96.0862568502108,1.0,1.1638201410895466,704.8073199949251,-0.48002269110239293,0.16963066435447183,0.2335934765508016,0.8799601523090045,48.14336758918336,0.6152455414719535,1.1102830371292187,1.6863615959255893,0.5076923076923077,0.0,5.692428570828845,0.015384615384615385,1.0,1.0,0.5038759689922481,7.079656095729848,3.6733717016350447,2.212392529915577,0.9224280657620239,0.1617798905743048,0.20984423892059648,276.7441729303553,3.3656016691026935,52.53031636632982,4.581079648983847,low,True,True,True,False,False,238.36101330665636,1070.7317355879252,1396.2191877727091,716.2199236032776,0.3640707345596775,2014,0.0010865369148294283,0.5239903614147491,1.1337745974955276
